Input,Product,Quantity,Tags
Supp1Y List
• School bag,bag,1,
• 6 glue sticks,glue sticks,6,
• 1 package thin markers- non scented,thin markers non scented,1,package
• 1 package thick markers- non scented,thick markers non scented,1,package
• 1 package colored pencils,colored pencils,1,package
• 1 box sharpened pencils,sharpened pencils,1,box
• 1 pencil case,pencil case,1,
• 1 package of Lysol wipes,Lysol wipes,1,package
• 1 clip board labeled with your child's name,clip board labeled,1,
• 2 two -pocket folders,two pocket folders,2,
• 1 box of tissues,tissues,1,box
• 1 bottle of hand sanitizer,hand sanitizer,1,bottle
• 3 dry erase markers,dry erase markers,3,
• 1 package of gallon sized Ziplock bags,sized Ziplock bags,1,"package,gallon"
"• 1 inexpensive pair of headphones in a zipiock bag, labeled with",inexpensive headphones bag labeled,1,pair
your child's name,your child name,1,
