Input,Product,Quantity,Tags
••000 Sprint,Sprint,000,
12:11 AM 01071%®',01071,12,
126.clayton.k12.ga.us
Fifth Grade Supply List
1 Package of #2 Pencils,Pencils,1,Package
1 Pencil Sharpener (personal size),Pencil Sharpener,1,
1 Pack of Dry Erase Markers,Dry Erase Markers,1,Pack
1 pack of Colored Dry Erase Markers,Colored Dry Erase Markers,1,pack
5 Spiral Bound Wide Ruled Notebooks,Spiral Bound Wide Ruled Notebooks,5,
1 Pack of White Copy/Printer Paper,Copy Printer Paper,1,"Pack,White"
1 Pack of Colored Pencils,Colored Pencils,1,Pack
1 3 -Ring Binder,Ring Binder,1,
2 Highlighters,Highlighters,2,
1 Package of Ruled Note Cards,Ruled Note Cards,1,Package
"1 12"" Ruler",Ruler,1,"12"""
1 Large Pink Eraser,Large Eraser,1,Pink
1 Pack of Blue or Black Pens,Pens,1,"Pack,Blue,Black"
1 Pack of Red Pens,Pens,1,"Pack,Red"
6 Folders with Pockets,Folders,6,
1 Pair of Scissors,Scissors,1,Pair
1 Bottle of Sanitizer,Sanitizer,1,Bottle
1 Box of facial tissue,facial tissue,1,Box
1 Box of large plastic zip -lock bag,large plastic zip lock bag,1,Box
