Input,Product,Quantity,Tags
.IST for CHA'LMETTE tLEMENTJ
1
f t 1.1\
rt
- first Grade Supply List
2 rolls of paper towels,paper towels,2,rolls
96 YELLOW #2 pencils sharpened (No,pencils sharpened,96,YELLOW
DIXON Brand),DIXON Brand,1,
4 boxes of Crayola crayons (8 count),Crayola crayons,4,boxes
1 pair of Fiskars scissors,scissors,1,pair
4 Elmer's glue sticks jumbo,Elmer glue sticks jumbo,4,
1 black and white composition notebooks,and composition notebooks,1,"black,white"
"3 plastic pocket folders with prongs (1 red, 1 blue, 1 green",plastic pocket folders,3,green
1 box of baby wipes,baby wipes,1,box
10 EXPO fine point dry erase markers (All Black),EXPO fine point dry erase markers,10,
1 plastic pencil box (8 1/2 inches x 5 1/2 inches),plastic pencil,1,box
2 boxes of Kleenex tissue,Kleenex tissue,2,boxes
"$44440,614"
GIRLS ONLY:
1 box of quart size Zip,quart size Zip,1,box
Please la be,Please,1,
a
oc; bags,bags,Multiple,
11 supp,supp,11,
ies with your c na��
"Fourth (I,ratle Sunnly l ist"
