Input,Product,Quantity,Tags
5 Grade supply list
Welcome to 5th grade! Please have the following on the first day of school:
- 1 large pencil case that should hold: -
- 4 sharpened pencils with erasers (no lead pencils) '',sharpened pencils,4,
- 2 erasable pens,erasable pens,2,
- 1 highlighter,highlighter,1,
- 1 glue stick 7,glue stick,1,
- 1 child safe scissor )(,child safe scissor,1,
- Crayons (no larger than 24 ',Crayons,Multiple,
- Colored pencils 7<,Colored pencils,7,
- 1 package of dry erase makers,dry erase makers,1,package
- 1 roll of scotch tape,scotch tape,1,roll
Also you will need on the first day of school:
MO
O M
GO
OW
MD
Oa
IM
AM
ON
6 black and white composition notebooks,and composition notebooks,6,"black,white"
1 yellow legal pad,legal pad,1,yellow
1 package of loose leaf (white Tined paper),loose leaf,1,package
5- 2 pocket folders f),pocket folders,5,
Lined Post -it pads ('package of 6:I,Lined Post,1,pads
2 boxes of tissues,tissues,2,boxes
1 roll of paper towels,paper towels,1,roll
1 small dictionary,small dictionary,1,
2 packages of baby wipes.,baby wipes,2,packages
New York,New York,1,
Public Library card (for assignments and projects),Public Library card,1,
1 baby picture for the year book,baby picture,1,
in an envelope $15 for senior dues with your child's name on it,envelope,1,
"Thank you,",Thank you,1,
