Input,Product,Quantity,Tags
"2"" Grade Sjppy ist"
'Leavy c uty2-pocket,pocket,1,
p p astir fo cer,astir,1,
work��,work,1,
"earl co or1 2 poc cet fo'ders (blue,",earl,1,
"red, and green)"
pack of wide -ruled loose leaf paper,wide ruled loose leaf paper,1,pack
:121 packets of #2 pencils 1;12-24 count),packets pencils,121,
pack of copy paper,copy paper,1,pack
{5?r composition notebooks,composition notebooks,5,
{1} pack of erasers,erasers,1,pack
{2} packet of 4 count dry erase markers,dry erase markers,2,packet
{1} headphone,headphone,1,
{1} box of Crayola crayons,Crayola crayons,1,box
{1} box of Crayola pencils,Crayola pencils,1,box
{1} pencil case,pencil case,1,
{1} packet of 4 -count Elmer glue sticks,Elmer glue sticks,1,packet
{1} scissor,scissor,1,
{1} packet of Post -its,Post its,1,packet
{1} box of facial tissue,facial tissue,1,box
{1} container of baby wipes,baby wipes,1,container
",r11 container of Clorox or Lysol wipes",Clorox Lysol wipes,Multiple,container
1j bottle of hand sanitizer,hand sanitizer,1j,bottle
