Input,Product,Quantity,Tags
Firs) Gnd. S000l0 1.111
TWO N) MARBLE CDRFA COMPOSITION 90015,MARBLE COMPOSITION,90015,
"ROW Al) PIASTIO FOLUER WITH PRONGS AGE. YELLOW, RED, PURPLE)"
ONE ILO I' BOWER (PEASE A004 FOLDERS WITH POCKETS( WED. YELLOW. GREEN. &UEI,BOWER FOLDERS WITH POCKETS,ONE,
ONE III IARGE PELAGE CASE PRIM POUCH) TO KEEP N NINCR
10RTV.EIGNT(W)RE PENCILS 1111:0•1999009),PENCILS 1111 1999009,10RTV,
IRTYFIGM(0N CAP ERASERS
ONE ILO OW/ERASE I/MDIPERSONMSUE),ERASE,ONE,
OM 11) PAGE OF DRY.EMSEMMRERS(PN TIP0R BOID)NO NON,PAGE DRY NON,1,
ONE 11) RE STIC BOIL (ABOUT 9 -,BOIL,ONE,
EWIIT IB)BOxEs OIMASCRAYONS-1N OR N COUNT)
"ONI 11) PACKAGE EMYNAINN EGE MARKER/AVOWAL CI ISOCCLRon, GLOOM",MARKER AVOWAL GLOOM,1,PACKAGE
ONE 111100ARS&UM 3[155095,155095,ONE,
IIOIII B) GEUE STICKS,STICKS,Multiple,
ONE (1) PAGE 0/ 109 3E COLORED NOTE CMOS,PAGE COLORED NOTE CMOS,ONE,
ONE 10110(x STORAGE Box,10110,ONE,Box
IW011) LAME ROM RAPER IOWILS
TWEE (MOMS WC 010,TWEE,1,
COLORING BOOK
ONE 111 wATEMOOR PANT,111 PANT,ONE,
50100( BAG
ONE 111 CONIA.9EA M DISWTKCTMI LANES,111 LANES,ONE,
ONE 111 CONIA0EA M WET YAKS,111 WET YAKS,ONE,
"OASHCARDS.OR R00 AOCTTI'IN. CA"" BM S.)R•RA(' OOP MEP HOMO TO STOOP"
"1E 0000015. PLIASI PUT IRA sumo mum,",0000015 PUT IRA sumo mum,1E,
MA 011
"( .A.%.. EMs UG,Iss:n:T cA•I 00INLRw.SL NWP.AUP[NOS. PUTTNESE SUPPLIES",NOS,Multiple,
"(1NR9A1110) N TOOK OM ITS MASTIC BOA IOW ERAuu MARY,",TOOK ITS MASTIC BOA MARY,1,
SOSWRS. 1GUN STIGE AA: I 09100101(BATONS. PUT 10 SW.RN MO /INCAS 0SCM ERASERS IN THE
=IINEIED0ENQ PI001. All ExTMGEUI SOOTS. EXTRA ERASERS. mAR109S. MD EILIMCRAYOIS M OW
IOC BAG,BAG,1,
MYIIME MONEY IS SENT '1: SCHOO.IT SHOULDE PLR N M ENVELOPE. BE SURE TORN A GOOD SUPPLY,MONEY SENT ENVELOPE SURE TORN GOOD,1,
O ENM:LOPES,LOPES,Multiple,
A OM TIMMEIIMINIMY FCC M N99.1wR1N COLLECTED AT THE BEGINNING OF ME SCHOOL WAR.DIR,FCC COLLECTED THE BEGINNING WAR DIR,1,
W AUGUST 11a* (199I9931/01S091 IRO II!). PLEASI MAKE CNEGE PAYABLE TO 9111191101,MAKE PAYABLE,9111191101,
ACAOION.
