Input,Product,Quantity,Tags
Agenda ree ao . vv,Agenda,1,
1 - backpack without wheels,backpack without wheels,1,
72 - #2 yellow pencils,pencils,72,yellow
"1 - 2"" hinder _ -- --_ -- -",hinder,1,"2"""
4 - yellow hi -lighters,lighters,4,yellow
"/4 - plastic folders (red, blue, green, yellow)",plastic folders,4,
1 — school safety scissors,safety scissors,1,
10 - packs of sticky notes,pack sticky notes,10,packs
6 - packs of wide ruled lined loose leaf paper,pack wide ruled lined loose leaf paper,6,packs
2 — packs of white copy paper,pack copy paper,2,"packs,white"
2 — packs dry erase markers,pack dry erase markers,2,packs
2 - pack of crayons,crayons,2,pack
1 - pack of colored pencils,colored pencils,1,pack
4 -packs of index cards,packs index cards,4,
1 - pair of head phones (no earbud'.$),head phones,1,pair
2 - rolls of pa per towels,per towels,2,rolls
1 —plastic pencil box,plastic pencil,1,box
/3 — glue sticks,glue sticks,3,
/3— boxes of Kleenex,Kleenex,3,boxes
1 - large hand sanitizer,large hand sanitizer,1,
1 — pack of disinfecting wi Des,disinfecting Des,1,pack
Girls /1 — pack of quart size gags
toys / 1 —pack of gaVon size gags
