Input,Product,Quantity,Tags
Kinder.Orten,Kinder,1,
20 pencils,pencils,20,
1 pack dry erase markers,dry erase markers,1,pack
1 pack markers,markers,1,pack
4 ipoxes 6' crayons,crayons,4,
pair o' ::risker scissors,risker scissors,Multiple,pair
.10 g ue sicks,sicks,10,
2 pink erasers,erasers,2,pink
1 inc '1 w'li''e airlc.er,inc,1,
'enci pouch will hoes
ream a' whi . copy paper,copy paper,1,ream
colored co,colored,1,
1 reamofpy paper,paper,1,
box 0: arge Zip oc Dads,Zip Dads,Multiple,box
box sma Zipoc Dacs
2 boxes of tissues,tissues,2,boxes
