Input,Product,Quantity,Tags
Kindergarten Supply Ust
"1 Dz - Dixon Pencils, 02, Ticonderoga, Unsharpened, Dz.",Dixon Pencils Ticonderoga Unsharpened Dozen,1Dozen,
"1 Bx - Scotties Facial Tissue, 'Scotties', Hypo -Allergenic, 200 Ct.",Box Scotties Facial Tissue Scotties Hypo Allergenic 200,1,Bx
"1 Ea - Personal Care ORM-D-Hand SanKizer, Antibacterial, G.I. Flip Top, dos",Care Hand Antibacterial Flip Top dos,1,Ea
"1 Pk • Crayola Crayons, Mini-Twistables, 24 Ct.",Pack Crayola Crayons Mini,1,Pk
"1 Ea - Staples Pencil Box. Plastic, 8.25"" x 5.25"" x 2"", Asst.",Staples Pencil Box Plastic Asst,1,"25"",Ea"
"5 Pk - C -Line Sheet Protectors, Letter Size, Clear, 10/Pk",Pack Line Sheet Protectors Letter Size Clear,5,Pk
"1 Ea - Wilson Jones Binder, 3 Ring. Heavy Duty, View, 1.5"", White",Wilson Jones Binder Ring Heavy Duty View,1,"5"",Ea,White"
"4 Ea - Expo 2 Marker, Dry Erase, Bullet Tip, Low Odor, Black",Expo Marker Dry Erase Bullet Tip Low Odor,4,"Ea,Black"
"1 Ea - Clorox Wipes, Disinfecting, Bleach Free, Lemon Scant, Cnstr, 75 Ct",Clorox Wipes Disinfecting Bleach Free Lemon Scant,1,"Ea,Ct"
