Input,Product,Quantity,Tags
GRADE 1
"11 N ou prutvr, itun» can be Or 1ered and paid for c)n-1i"
"\\ \\ \. . �tt� )4)1IL11•.. , Until \unl 16, 201'7.",Until 201,4,
1t -IM tic c Ount Number is 6606,tic Number 6606,1t,
at
Quantity Item Description,Quantity Item Description,1,
1 RI Paper Towels Roll,Paper Towels,1,Roll
"1 Bx Storage Bags, Economy Zip, Sandwich, 50 Ct",Box Storage Bags Economy Zip Sandwich,1,"Bx,Ct"
"1 Ea Pencil Case, Fabric. 3 -Hole w/Grommets, 10""x 6""",Pencil Case Fabric Grommets,1,"10"",Ea"
"r""_"
ref iLii� 42. i iconuti ova. id!
"2 Ea Eraser, Pink. Large",Eraser Pink Large,2,Ea
"1 Pr Scissors, 5"", Blunt Tip",Pair Scissors Blunt Tip,1,"5"""
"2 R y r' r „ c r` r - .,"
"1 Ea Clip, Binder, 1-1/4"". Each",Clip Binder,1,"4"",Ea"
"1 Ea Folder. 2 Pocket. w/Prong, 11 Pt",Folder Pocket,1,Ea
"1 Pk Folders, Poly, 2 Pocket, 2Pk, Be/Rd",Pack Folders Pocket,1,Pk
"1 Ea Folder, Poly. 2 Pocket, Yellow",Folder Pocket,1,"Ea,Yellow"
"1 Ea Folder, 2 Pocket, 14 Pt",Folder Pocket,1,Ea
"J - blue 5t1CK, J Iashable, White, .26 oz"
"1 Ea Book Covers, Jumbo. Stretchable",Book Covers Jumbo Stretchable,1,Ea
"1 Ea Composition Book, Marble Cover, WR, 100 Sheets, BLK",Composition Book Marble Cover 00 Sheets,1,Ea
"4 Ea Marker. Dry Erase, Chisel Tip. Low Odor. Black",Marker Dry Erase Chisel Tip Low Odor,4,"Ea,Black"
"1 Bx Storage Bags, Economy Zip, Gallon, 15 Ct.",Box Storage Bags Economy Zip Gallon,1,Bx
"1 Ea Nand Sanitizer, Gel, Pump, 8 oz",Sanitizer Gel Pump,1,Ea
1 BP
"x Wipes, Baby viAloe Sce'}ted. Tub, 80 Ct."
