Input,Product,Quantity,Tags
"Dear Families,",Dear Families,Multiple,
Kindergarten students will need to bring the following classroom supplii
to school in September:
"/ 1 large backpack without wheels 'big enough to fit a folder,`"
• 2 hard covered marble notebooks (labeled with your child's nam,hard covered marble notebooks,2,
2 plastic folders (with bottom pockets,plastic folders,2,
• with erasers on
� 1 box of SHARPENED #2 pencils top /V,SHARPENED pencils top,1,box
1/• 2 rubber erasers /,rubber erasers,1,
1 box of 24 CRAYOLA crayons /,CRAYOLA crayons,1,box
V. 2 glue sticks,glue sticks,Multiple,
• 1 package of EXPO dry erase markers variety of colors;�,EXPO dry erase markers variety colors,1,package
• 1 of wipes -,wipes,1,
package baby p,baby,1,package
• 1 box of tissues,tissues,1,box
Please make sure you put your child's name and class on all supplie:
Please note that your individual teacher may request additional
supplies.
"Thank you,",Thank you,1,
Kindergarten Teachers,Kindergarten Teachers,Multiple,
"O\N.N.\\\A.\NA,N \O \O‘@‘‘‘‘@\\0.0‘‘‘\OHO",OHO,1,
