Input,Product,Quantity,Tags
TINY SMILE LEARNING CENTER,TINY SMILE LEARNING CENTER,1,
3 YEARS CLASS,YEARS CLASS,3,
SUPPLY UST 2017-2018,2017,2018,
12 HB 2 YELLOW PENCILS,PENCILS,12,YELLOW
1 BOTTLE - 4 02 ELMER'WHITE GLUE,ELMER WHITE GLUE,1,BOTTLE
1 SCHOOL GLUE (STICK),GLUE,1,
3 BOXES 21 RIG CRAYOIA CRAYONS,RIG CRAYONS,3,BOXES
1 PACK OF WOOD COLORS,WOOD COLORS,1,PACK
2 BOX MARKERS 810 PACK,MARKERS 810,2,"BOX,PACK"
1 BOX TISSUE PAPER (110 COUNT),TISSUE PAPER,1,BOX
1 BINDER Y WHITE,BINDER,1,WHITE
3 PLASTIC FOLDER -PLAIN SINGLE COLOR (FOLDER FOR HOMEWORK),PLASTIC FOLDER PLAIN SINGLE COLOR,3,
3 COPY PAPER (WHITE),COPY PAPER,3,
1 PLAY - DOH (PIAST1LINA),PLAY,1,
"2 MEAD (WRITING FUNDAMENTALS) P.""••eY JOURNAL K-2",MEAD JOURNAL,2,
1 PACK OF LINER HIGHLIGHTER,LINER HIGHLIGHTER,1,PACK
1 COLORED & ART PAPER,COLORED ART PAPER,1,
1 SHARPIE PERMANENT MARKET,SHARPIE PERMANENT MARKET,1,
1 SHEET PROTECTOR (SO COUNT),SHEET PROTECTOR,1,
1 CONTAINER OF BABY WIPE,BABY WIPE,1,CONTAINER
1 PACK OF 1 DRY ERASE MARKERS,DRY ERASE MARKERS,1,PACK
1 PAIR OF SCISSORS WITH CENTRAL PIVOT (FOR SAFETY PURPOSES),SCISSORS WITH CENTRAL PIVOT,1,PAIR
BACKPACK (NO ROLLING BACKPACKS),BACKPACK,1,
"12"" STANDARD RULER",STANDARD RULER,1,"12"""
1 PACK OF PENS,PENS,1,PACK
FAMILY PICTURE 1X6,FAMILY PICTURE,1X6,
rote Meese keel to mid that oN of theses ore crvoallor yew doter __ __' m school
