Input,Product,Quantity,Tags
Fourth Grade School Supplies
Please put your name on all of your supplies and have them with you on
the first day of school!
1 1 2/2 inch binder,inch binder,1,
4 marble notebooks,marble notebooks,4,
4 spiral notebooks,spiral notebooks,4,
10 plastic folders with pockets and holes,plastic folders,10,
2 packages white lined paper,lined paper,2,"packages,white"
2 boxes dry erase markers (Expo),dry erase markers,2,boxes
4 packs of # 2 pencils with erasers,pack pencils,4,packs
1 pair of scissors,scissors,1,pair
1 pencil sharpener with cover to catch shavings,pencil sharpener,1,
1 box of Crayola markers,Crayola markers,1,box
1 box of Crayola crayons (24 or more),Crayola crayons,1,box
1 package of glue sticks,glue sticks,1,package
1 package of post -it notes,post notes,1,package
1 package of index cards,index cards,1,package
'• 1 supply box
6 large boxes of tissues,large tissues,6,boxes
1 container of Clorox wipes,Clorox wipes,1,container
1 large bottle of hand sanitizer,large hand sanitizer,1,bottle
1 box of gallon size Zipioc bags,size bags,1,"box,gallon"
1 box of quart size Ziploc bags,quart size Ziploc bags,1,box
0f
A11101F-.• yet
