Input,Product,Quantity,Tags
MARIA REGINA SCWXrdt.
SE.AFr..PD lv'�
2017-2018 Supple Leat,Supple,2017,
"For Students Entering 5,8,7",For Entering,7,
"1 Assignment Pad (to be purchased in scrod or !re `rat ',ay i"" "".r.",Assignment Pad,1,
1 large zipper pencil case -no hard cover supply boxes,large zipper pencil case hard cover,1,boxes
1 package of loose-leaf wide ruled,loose leaf wide ruled,1,package
1 box of blue medium point pens,medium point pens,1,"box,blue"
6 red pens,pens,6,red
3 yellow or pink highlighters,highlighters,3,"yellow,pink"
2 packages of sharpened #2 pencils,sharpened pencils,2,packages
2 erasers,erasers,2,
1 pencil sharpener,pencil sharpener,1,
1 ruler (inches & centimeters),ruler,1,
1 compass,compass,1,
1 12 pack colored pencils,colored pencils,1,pack
2 fine point black sharpie markers,fine point sharpie markers,2,black
"1 scissors, T",scissors,1,
6 glue sticks,glue sticks,6,
1 Scotch Tape in dispenser,Scotch Tape dispenser,1,
"1 package of 12""x18"" construction paper",construction paper,1,"12"",package"
1 pocket thesaurus,pocket thesaurus,1,
"1 TI -34 Texas Instrument Multiview Scientific Calculator fcr 3rrcc, -�",Texas Instrument Scientific Calculator,1,
1 flash drive -for 5 grade ONLY,flash drive,1,
1 roll of paper towels,paper towels,1,roll
2 boxes of tissues (200 count or more),tissues,2,boxes
2 boxes of baby wipes (large count),baby wipes,2,boxes
*'The only students who may have binders a
Classes will be color coded this year as foilowl'
