Input,Product,Quantity,Tags
Kindergarten 2017-2018 Suppiv List
*1 regular size backpack with no wheels,regular size backpack,1,
*6 extra large Elmer's glue sticks,extra large Elmer glue sticks,6,
*1 bottle Elmer's white glue bol ile,Elmer glue,1,"bottle,white"
*2 boxes (24 count) Crayola crayons,Crayola crayons,2,boxes
*1 box (12 count) colored pencils,colored pencils,1,box
*2 boxes Kleenex tissues,Kleenex tissues,2,boxes
*1 box graham crackers,graham crackers,1,box
*1 bottle liquid soap,liquid soap,1,bottle
"*2 canisters of Clorox disinfecting wi,p""s",canisters Clorox disinfecting,2,
*1 pkg. of 1;24 count) sharpened #2 'pencils,sharpened pencils,Multiple,pkg.
*1 children's size stain s t e6 scissors,children size stain scissors,1,
*1 5X8 Stn;al'es pencil box,pencil,1,box
"*1 ye;""ow thick hig'iC ig'iter",thick,1,
"*1 , D <9 of line point dry ern se ex, po markers",line point dry markers,1,
"*13oys : 1 box ga; on size Zi, , ock bags",size bags,13oys,box
*&ir s: 1 ')ox quar=t size Zip ock Ixigs,size Zip,1,
"*1 smo&< , Art (arge t-s'lirt works a, so)",Art,1,
"1 ,Plan:< you =or your su') port!",port,1,
'le Ki nc ergar-ten TPnrn,ten,Multiple,
