Input,Product,Quantity,Tags
• S glue sticks,glue sticks,Multiple,
• 24 No. 2 pencils,pencils,24,
• 1 p l g. of erasers ' 2 large pink erasers,erasers large erasers,1,pink
• 1 spiral note 'boo l:,spiral note boo,1,
• 1 Mead Primary Journa1,Mead Primary,1,
• 2 boxes of facial tissue,facial tissue,2,boxes
• 1 box of quart size Ziploc bags AND 1 box of snack size (boys),quart size Ziploc bags AND snack size,1,"box,box"
• 1 box of gallon size Ziploc bags .AND 1 box of snack size (gir;Is),size Ziploc bags AND snack size,1,"box,gallon,box"
• 4 boxes of 24 count crayons,crayons,4,boxes
• 1 box of 10 count markers,markers,1,box
• 1 pkg. of play dough,play dough,1,pkg.
• 2 bottle of hand sanitizer,hand sanitizer,2,bottle
• 1 canister of cleaning wipes,cleaning wipes,1,canister
• 1 pkg. of large safety pins,large safety pins,1,pkg.
• BOYS- 1 ro;l;l of paper towe is,BOYS paper,Multiple,
• GIRLS -1 pkg. of brown paper bags,GIRLS paper bags,Multiple,"pkg.,brown"
