Input,Product,Quantity,Tags
"Dear Parent of a Future First Grade Student,",Dear Parent Future,1,
The following is a list of items that are recommended supplies for
grade students. I would recommend keeping this list handy so that you
to it when doing your back to school shopping. My hope is that student
able to bring these items on the irst day of school. Thank you for hclpi
a head start for the next school year.,head start,1,
See you in September! The first Grade Teacher.
—2 rolls of paper towels,paper towels,2,rolls
--1 bottle of Purcll
—2 boxes of baby wipes,baby wipes,2,boxes
—3 boxes of tissues,tissues,3,boxes
—2 containers of Lysol wipes,Lysol wipes,2,containers
-- (2)24 court packs CRAYOIA crayons,court pack crayons,4,packs
"—at least 12 ELMERS or STAPLFS brand glue sticks (they run out fast, sc",least ELMERS brand glue sticks,Multiple,
the better)
—2 folders,folders,2,
—2 marble composition Notebook,marble composition Notebook,2,
—12 #2 Ticonderoga Pencils sharpened,Ticonderoga Pencils sharpened,12,
-- I pack of washable CRAYOLA mar:cers,washable CRAYOLA mar,1,pack
--1 pack of CRAYOLA colored pencils,CRAYOLA colored pencils,1,pack
—1 pair of child safety scissors,child safety scissors,1,pair
—1 ream of white copy paper,copy paper,1,"ream,white"
—3 ring 1 inch binder (with CLEAR POCKET in front...Staples has gooc,ring inch binder,3,
'Most supplies will need to be replenished every 6-8 weeks. T
I am recommending that you stock up in the summer before s'
starts. It's often when you can find the BEST saleslli
"""'Please do not send: Pencil sharpeners or Pencil cases"
