Input,Product,Quantity,Tags
5th C• RA R E 6th(
' 2 Shai pcned Pencils 36,Pencils,2,
1 Box of 12 ( colored pencils 1 1
1 24 count box of Cray ola crayons 2 1,Cray crayons,1,box
1 Box of wwashahle Crayola markers 1,Crayola markers,1,Box
1 F l met 's School Glue No Gel 1,met Glue Gel,1,
1 12' ruler with standard and metric 2,ruler,1,
markings 1,markings,1,
1 Package 10 count red pens 1,pens,1,"Package,red"
1 100 count 3x5 lined index cards 2,lined index cards,1,3x5
1 Pair pointed scissors cli,pointed scissors,1,Pair
2 Packages 150 count wide -lined 2-,wide lined,2,Packages
Loose '.eaf paper Lei,Loose paper Lei,1,
1 Composition Jour ira'L book 2-,Composition book,1,
1 3 -subject wic.e ined spiral 1 -,subject spiral,1,
notebook,notebook,1,
"1 1"" B inc .er (Banc Stuc .ents On y) (' E",inc,1,"1"""
"IL Large fabric zipper bag (7""x9"") 1-",Large fabric zipper bag,1,"7"""
1. Large p:.astic box wit: z : Zingec .:.ic . 1-,Large wit,1,box
2 Large boxes of tissues 1-,Large tissues,2,boxes
1 Separate pair of gyin sloes wit a 3 -,Separate sloes wit,1,pair
non -marking soles and socks. 6-,non marking soles and socks,6,
8 Paper grocery bags 1-,Paper grocery bags,8,
1 13 -pocket expandable file folder (n;,pocket file folder,1,
(nylon recommended) 1-
1 ESV Bible,Bible,1,
