Input,Product,Quantity,Tags
2017 - 2018 SUPPLY LIST
* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *
Third Grade
"1 school box (small — standard size 8"" x 5"")"
2 boxes of tissues (optional),tissues,2,boxes
"2 boxes re -closable baggies (snack, sandwich, or",baggies,2,boxes
gallon) (optional),gallon,1,
2 plastic 3 -prong pocket folders,plastic prong pocket folders,2,
1 pair of headphones,headphones,1,pair
3 boxes of 24 -count crayons,crayons,3,boxes
1 box of 8 non -scented water based markers
2 blue pens,pens,2,blue
4 packages of #2 pencils (sharpened),pencils,4,packages
8 composition notebooks,composition notebooks,8,
6 highlighters,highlighters,6,
"2 packages of post -its (3""x 3"" or larger)",post its,2,"3"",packages"
4 low -odor dry -erase markers,low odor dry erase markers,4,
15 glue sticks,glue sticks,15,
2 red pens,pens,2,red
1 zipper pouch pencil case with holes,zipper pouch pencil case,1,
2 packs wide ruled notebook paper,pack wide ruled notebook paper,2,packs
* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *
• Every student needs a Book Bag or Backpack. It is suggested that no rolling book bags be used due
the limited space in classroom. Items may need replacing throughout the year.
• Optional for all classes: box of tissues
• Please make sure that all supplies are safe products that do not emit vapors that are harmful to brea
