Input,Product,Quantity,Tags
School Supplies:
i; ease brine your chi d's sic 10o sup 3 ies wi you to Back
To Schoo NIgh.�
Scioo Sup ies Grac e,Sup,1,
2 boxes o go f size pen s,size pen,2,boxes
1 sma lean ie d penci sharpener,lean sharpener,1,
2 erasers,erasers,2,
1 box Crayo a crayons 1'srna box:N,crayons,1,box
ro s of scotch c ou b e sic ed .,scotch sic,1,
2 Dal es of E r 1 ier's Scioo G ue,Dal,2,
1 pairciid'sscissors
1 4 -pack Min Expo Marers Assor:ed Co ors),pack Min Expo ors,1,
1 8 -.pack C Siarie Markers (A.ssor:ed Co ors:1,pack Markers,1,
1 3 -pack o+' Post- ':s,pack Post,1,
1 Box o 3 ain Band-Aids D ease no co or or charac:er
"2;and-Aids,",and Aids,2,
3 boxes o:issues,issues,3,boxes
