Input,Product,Quantity,Tags
Kit Includes Product Description
"1 Bx Facial Tissue, 'Scotties', Hypo -Allergenic, 200 Ct.",Box Facial Tissue Scotties Hypo Allergenic 200,1,Bx
"1 Ea Wipes, Disinfecting, Bleach Frcc, Lemon Scent, Cnstr, 35 Ct",Wipes Disinfecting Bleach Lemon Scent,1,"Ea,Ct"
"2 Ea Pen, Felt Tip, 'Flair', Ultra -Fine Point, Black",Pen Felt Tip Flair Ultra Fine Point,2,"Ea,Black"
"4 Ea Pen, Felt Tip, 'Flair', Ultra -Fine Point, Red",Pen Felt Tip Flair Ultra Fine Point,4,"Ea,Red"
"1 Pr Scissors, 5"", Pointed Tip, Latex Free, Asst.",Pair Scissors Pointed Tip Latex Free Asst,1,"5"""
"1 Bx Crayons, Crayola, Tuck Box, 24/Box",Box Crayons Crayola Tuck Box Box,1,Bx
"1 St Markers, Washable, Classic Colors, Wide Tip 8/ Set",Markers Washable Classic Colors Wide Tip,1,"St,Set"
Set
"5 Pk Pencils, #2, Mirado Black Warrior, Sharpened, 8 k",Pack Pencils Warrior Sharpened,5,"Pk,Black"
P /p
"1 St Pencils, Colored, 7"", Sharpened, 12/Set",Set Pencils Colored Sharpened Set,1,"7"",St"
"1 Ea Highlighter, Chisel Tip, Yellow, w/Pkt Clip",Highlighter Chisel Tip Yellow,1,Ea
"1 Ea Highlighter, Chisel Tip, Pink",Highlighter Chisel Tip,1,"Ea,Pink"
"1 Ea Marker, Dry Erase, Chisel Tip, Low Odor, Blue",Marker Dry Erase Chisel Tip Low Odor,1,"Ea,Blue"
"2 Ea Marker, Dry Erase, Chisel Tip, Low Odor, Black",Marker Dry Erase Chisel Tip Low Odor,2,"Ea,Black"
"1 Ea Notebook, 1 Sub, WR, Perf, 70 Ct., Red",Notebook Sub,1,"Ea,Red"
"1 Ea Folder, 2 Pocket, 14 Pt., Purple",Folder Pocket,1,"Ea,Purple"
"1 Ea Folder, 2 Pocket, w/Prong, 11 Pt., Orange",Folder Pocket,1,"Ea,Orange"
"1 Pk Folders, 2 Pkt/Prong, 4Pk, Be/Rd/Gn/Yw"
"1 Pk Filler Paper, Wide Rule, 10.5"" x 8"", 120/Pk",Pack Filler Paper Wide Rule 20,1,"5"",Pk"
"1 St Dividers, 3 Ring, Write On, 5 -Tab, 11"" x 8.5""",Set Dividers Ring Write Tab,1,"11"",St"
"4 Ea Glue Stick, Washable, Purple, Dries Clear, .77 oz.",Glue Stick Washable Purple Dries Clear ounce,4,Ea
"1 Pk Index Cards, 3"" x 5"", Ruled, 100/Pk, White",Pack Index Cards Ruled 00,1,"3"",Pk,White"
"1 Ea Eraser, Pink, Large, Latex Free",Eraser Pink Large Latex Free,1,Ea
"1 Ea Stick On Notes, 3"" x 3"", Yellow,100 Sht/Pd",Stick Notes Yellow 00,1,"3"",Ea"
"1 Ea Frcc ""Money From Home"" Envelopes & Student ID Labels",Money From Home Envelopes Labels,1,Ea
Important Parent Notes:,Important Parent Notes,Multiple,
Notas Importantes Para Padres,Para Padres,Multiple,
"For questions, contact Farrah or email farrahbeardslee@gmail.com"
--I-1°)u /11\
� 1
