Input,Product,Quantity,Tags
First Grade
000000000
DDD000000000
8 dry erase markers (dark colors),dry erase markers,8,
8 large glue sticks,large glue sticks,8,
2 dozen #2 pencils (sharpened),pencils,2,dozen
1 pink eraser,eraser,1,pink
2 boxes 24 regular crayons,regular crayons,2,boxes
1 box 12 colored pencils,colored pencils,1,box
"8 washable, broad -tip classic color markers",washable broad tip classic color markers,8,
2 highlighters,highlighters,2,
6 folders with bottom pockets / solid colors / plastic / no prongs,folders,6,
"1 each: red, blue, yellow, orange, green, purple",each red blue yellow orange green,1,purple
2 boxes facial tissue,facial tissue,2,boxes
1 plastic supply box,plastic,1,box
"2 spiral notebooks, 70 sheets, wide rule/wide lined",spiral notebooks sheets wide rule wide lined,2,
1 composition notebook,composition notebook,1,
1 3 -ring binder (1 inch size),ring binder,1,
1 pair 5 -inch blunt tip scissors,inch blunt tip scissors,1,pair
1 art shirt,art shirt,1,
1 eraser for white board,eraser,1,white
1 pair headphones or earbuds,headphones earbuds,1,pair
1 pair gym shoes for physical education days,gym shoes,1,pair
1 box gallon -size Ziploc bags (boys),size Ziploc bags,1,"box,gallon"
1 box quart or sandwich -size Ziploc bags (girls),quart sandwich size Ziploc bags,1,box
