Input,Product,Quantity,Tags
GRADE SUPPLY LIST
"FOR THE 2017-2018 SCHOOL YEAR, STUDENTS WILL"
PURCHASE THEIR OWN SUPPLIES
EACH STUDENT WILL NEED:
• 7 Hardcover notebooks (NO SPIRAL NOTEBOOKS ARE,Hardcover notebooks,7,
ALLOWED),ALLOWED,1,
• 1 Box of crayons,crayons,1,Box
• 1 Box of colored pencils,colored pencils,1,Box
• 1 8 -Pocket folder (plastic accordion with dividers is okay),Pocket folder,1,
• 1 glue stick,glue stick,1,
• 2 loose leaf tablets,loose leaf tablets,2,
• 1 red pen,pen,1,red
• 1 highlighter,highlighter,1,
• 1 ruler,ruler,1,
• 1 scissor,scissor,1,
• 5 pens and pencils (pens are to be blue or black ink),pens and pencils,5,"blue,black"
• 2 boxes of tissues,tissues,2,boxes
• 1 roll of Paper Towels,Paper Towels,1,roll
• 1 baby wipes,baby wipes,1,
• 1 Clorox wipes,Clorox wipes,1,
• 1 pack of construction Paper,construction Paper,1,pack
• 1 pack of Index Cards,Index Cards,1,pack
• 1 2 Pocket Folder for Computer,Pocket Folder,1,
• 2 Packages of Post It Notes,Post Notes,2,Packages
• 2 Packs of Index Cards,Index Cards,2,Packs
Assignment pads MUST be purchased through the school in
September.
