Input,Product,Quantity,Tags
Erode Five,Erode,Five,
Day 1:,Day,1,
"✓ 1 box of colored pencils, 1 box of magic markers and 1 box of crayons",colored pencils magic markers and crayons,1,"box,box,box"
✓ 10 packs of #2 pencils (SHARPENED) a hard case),pack pencils hard case,10,packs
1 1 personal pencil sharpener (with cover) and a soft pencil case (NOT,pencil sharpener,1,
✓ 1 big eraser,big eraser,1,
✓ 1 pack of black pens and 1 green pen and 1 red pen,pens and pen and pen,1,"pack,black,green,red"
"✓ 9 Hard Cover Marble Notebooks 7 pocket folders, pocket on the bottom(lred, 1 yellow, 1 orange, 1 green, 1 purple, 1 blue, 1 white)",Hard Cover Marble Notebooks pocket folders pocket the bottom,9,
✓
Day 2:,Day,2,
"✓ 4 rolls of paper towels, 4 boxes of tissues",paper towels tissues,4,"rolls,boxes"
✓ 1 bottle of antibacterial liquid hand soap (the kind that uses water),antibacterial liquid hand soap,1,bottle
✓ 1 bottle hand sanitizer (the kind that does not use water),hand sanitizer,1,bottle
"✓ 2 canisters of antibacterial wipes(i.e. LYSOL, CLOROX...NOT baby wipes)",canisters antibacterial wipes,2,
Day 3:,Day,3,
1 1 pair of scissors,scissors,1,pair
✓ 5 EXPO thick dry erase markers (low odor). Can be a multi -pack.
✓ 1 package of multicolored construction paper,multicolored construction paper,1,package
✓ 2 packages of college -ruled loose leaf,college ruled loose leaf,2,packages
✓ 4 black sharpies (2 fine/2 ultrafine),sharpies,4,black
✓ 2 yellow highlighters,highlighters,2,yellow
✓ 2 scotch tape rolls on plastic disposable dispenser (not refills),scotch tape plastic disposable dispenser,2,rolls
✓ 2 white glue sticks and 1 bottle of Elmer's Glue,glue sticks and Elmer Glue,2,"white,bottle"
Day 4:,Day,4,
✓ 2 ten packs of 3x3 post -its,ten pack post its,2,"3x3,packs"
✓ 1 pack of 4x6 index cards -white,index cards white,1,"4x6,pack"
✓ 2 packs of 4x6 index cards -assorted colors,pack index cards assorted colors,2,"4x6,packs"
✓ 1 box of (30 or more) 1 gallon size ZIPLOC plastic bags (with easy zipper),more size ZIPLOC plastic bags,1,"box,gallon"
✓ 1 Pack of graph paper (girls only),graph paper,1,Pack
✓ 1 package of copy paper (boys only),copy paper,1,package
✓ Check (NOT CASH) for $5.46 made out to Time For Kids. Please write child's name on memo lin
✓ Art — smock or old shirt,Art smock old shirt,1,
✓ Yellow solid color T-shirt for Field Trip days,solid color shirt,1,Yellow
ience- 1 Notebook,Notebook,1,
