Input,Product,Quantity,Tags
att' k MiP.A0a
Fifth Grade Supply List
2017-2018
1 '// inch binder with inside front and back pockets,inch binder,1,
1 - package of lined paper with holes for a binder (200 sheets),lined paper,1,package
4 - marble notebooks,marble notebooks,4,
1 - 5 subject notebool.,subject,1,
1 - y erllo« pocket folder (Spanish),pocket folder,1,
- pocket fold,pocket fold,1,
3 - packs of Post-lt notes,pack Post notes,3,packs
12 - #2 pencils,pencils,12,
2 - red marking pens,marking pens,2,red
2 - hi`hli`�htcrs
2 - thin black Sharpie markers,thin Sharpie markers,2,black
1 - pack of colored pencils OR crayons,colored pencils crayons,1,pack
1 - pack of Expo dry erase markers (at least 5),Expo dry erase markers,1,pack
1 - dry eraser (old sock),dry eraser,1,
2 - glue sticks,glue sticks,2,
1 - pair of scissors,scissors,1,pair
container of disinfecting wipes
1 - package of'hand wipes,hand wipes,1,package
- boxes of tissues,tissues,Multiple,boxes
1 - 12 inch ruler,inch ruler,1,
1 - soft pencil case,soft pencil case,1,
1 -pair of headphones,pair headphones,1,
- - Z
