Input,Product,Quantity,Tags
th € F .e piL: Lfi5
— 3 boxes of Pencils,Pencils,3,boxes
— 6 Glue sticks,Glue sticks,6,
— 2 Scissors,Scissors,2,
"— 5 Folders- (Must have: 1 red, 1 yellow, 1 purple, 1 green)",Folders,5,
— Crayons,Crayons,Multiple,
— Markers,Markers,Multiple,
— 2 pencil sharpeners,pencil sharpeners,2,
— 2 Pencil bags or boxes,Pencil bags,2,boxes
— Dry erase marker pack,Dry erase marker,1,pack
— 2 boxes of tissues,tissues,2,boxes
— 4 composition notebooks,composition notebooks,4,
— Gallon or sandwich size Ziploc bags,sandwich size Ziploc bags,Multiple,Gallon
— Lysol/Clorox wipes,Lysol Clorox wipes,Multiple,
— Earbuds,Earbuds,Multiple,
— $5.25 for Scholastic News
— Sticky notes,Sticky notes,Multiple,
Optional:
• Sharpies,Sharpies,Multiple,
• Hand sanitizer,Hand sanitizer,1,
• Paper towels,Paper towels,Multiple,
• Paper plates,Paper plates,Multiple,
• Lined Paper,Lined Paper,1,
Lanauaaes
* 2 notebooks (one for Chinese and one for Spanish);,notebooks,2,
* 2 pocket folders (one red folder for Chinese class; one blue folder for Spanish,pocket folders,2,"red,blue"
class).,class,1,
Art Suoply List: Elementary (Ootionall
Sharpies (black or any color; fine or ultra fine tip),Sharpies,Multiple,
Tissues,Tissues,Multiple,
Disinfectant wipes,Disinfectant wipes,Multiple,
Paper towels,Paper towels,Multiple,
Paper plates,Paper plates,Multiple,
