Input,Product,Quantity,Tags
June 2017
Dear Parents:,Dear Parents,Multiple,
The sixth grade teachers feel that it might be helpful for
Supplies required for your g ou t,required,1,
"youngster, Y °know in advance the genera"
3 Packages of 3x5 index,index,3,"3x5,Packages"
cards,cards,Multiple,
"1 Small box or container to keep pencils, pens, etc. (No lamer than 8 X 6"" X 3"")"
6
Pen (Blue or black ink)
12 No. 2 Pencils with erasers,Pencils,12,
3 Red pens,pens,3,Red
1 Set of thin magic markers and colored pencils,thin magic markers and colored pencils,1,Set
2 Rolls of Scotch Tape,Scotch Tape,2,Rolls
2 Small glue sticks,Small glue sticks,2,
1 12 -inch ruler (Including both metric and standard units),inch ruler,1,
1 Pair of scissors,scissors,1,Pair
"5 3 Subject spiral notebooks (Red, Yellow, Green, Blue — 1 of each color + 1 of y",Subject spiral notebooks,5,Blue
1 Large package of lined loose leaf paper,Large lined loose leaf paper,1,package
"7 Folders (Red, Yellow, Green, Blue — 1 of each color + 3 others your choice)",Folders,7,Blue
1 Clipboard,Clipboard,1,
2 Boxes of tissues (200 count),tissues,2,Boxes
2 Boxes of Baby Wipes (Unscented) or Wet Ones,Baby Wipes Wet Ones,2,Boxes
1 Small pencil sharpener,Small pencil sharpener,1,
3 Packages 3X3 Post it Notes,Post Notes,3,Packages
2 Expo dry erase markers,Expo dry erase markers,2,
1 Small hand sanitizer,Small hand sanitizer,1,
1 Black & White notebook (see attached),notebook,1,"Black,White"
1 Pair of inexpensive ear buds,inexpensive ear buds,1,Pair
1 Inexpensive iPad stylus,Inexpensive stylus,1,
1 Small Stapler,Small Stapler,1,
1 Box Ziplock bags 1 or 2 gallon,Ziplock bags,1,"Box,gallon"
NO White -Out!
Mr. Gilbert',Gilbert,1,
(516)
"Additionally, please have your child bring in $5.46 for a year's subscription"
"magazine. CHECKS ONLY should be made payable to ""Time for Kids"" an"
envelope with your child's name.,envelope,1,
