Input,Product,Quantity,Tags
Since some parents requested n list of re,Since some parents requested,Multiple,
"before the school year starts, we have listed p referred classroom supplies be distribute"
time the teacher's request for your information
Grade Five
Looseleaf paper (standard rule NOT college rule),Looseleaf paper,1,
10 composition notebooks: 100 pages (2 of each of the following colors:,composition notebooks 0 pages,10,
"pink, red, blue, black, and green)",pink red blue black and green,1,
Howell Road Student Organizer (sold on the first day of school for $3.50),Howell Road Organizer,1,
1 box of pens: black,pens,1,"box,black"
Several felt-tip pens,Several felt tip pens,Multiple,
2 boxes of #2 pencils (leave one box at home) ✓,pencils,2,"boxes,box"
3 glue sticks ✓,glue sticks,3,
1 pair of scissors,scissors,1,pair
2 boxes of tissues,tissues,2,boxes
10 two -pocket folders,two pocket folders,10,
2p9
packages of 3x5 index cards,index cards,Multiple,"3x5,packages"
"1 box, quart size Ziplock bags",box quart size Ziplock bags,1,
2 rolls of scotch tape,scotch tape,2,rolls
Markers (box of 8 or 16),Markers,Multiple,
Colored pencils (box of 8 or 16),Colored pencils,Multiple,
standard inch- and metric'',standard inch and metric,1,
Highlighters b.2 packs of rectangular post -its
Small pencil sharpener,Small pencil sharpener,1,
Clipboard (with flat clip),Clipboard,1,
X o mar,mar,1,
bl  odor E p used with Chromebook,odor used,1,
•
Thin headphones to be,Thin headphones,Multiple,
1 pair of ear buds or,ear buds,1,pair
