Input,Product,Quantity,Tags
IAt�a
fists are supply items that will limy De . J
MI l+
th
The student
ool year:,year,1,
• 36 pre-s.`.w : #2 yellow pencils (no mechanical ne ealJ,pencils,36,yellow
• 1 box of colored pencils,colored pencils,1,box
• 2 yellow highlighters,highlighters,2,yellow
"• 5 marble cr ,y ;ition books",marble books,5,
• 1 three- ring binder 2' (for oll subjects),three ring binder,1,
• 1 package of 5 tab dividers,tab dividers,1,package
• 2 packs of wide -ruled loose leaf paper,pack wide ruled loose leaf paper,2,packs
• 6 folders,folders,6,
• 1 pencil pouch w/holes for binder (no boxes r�),pencil holes,1,boxes
• 2 pocks of sticky notes,pocks sticky notes,2,
• 3 glue sticks,glue sticks,3,
• 1 pair of scissors,scissors,1,pair
• 1 bookbog (without wheels as they do not fit in locker)
"• Art Class: 1 art shirt, apron, or smock, it can be an adult's old"
"t -shirt, something oversized",shirt something,1,
• W^.+• -t with mic. ( model
Cubes Acoustics Stereo and Room,Cubes Acoustics Stereo and Room,Multiple,
---9
w.....:- the . .
• hand sonitizer,hand,1,
• dry erase (thick),dry erase,1,
• tissues,tissues,Multiple,
• disinfectant wipes,disinfectant wipes,Multiple,
"• re-^ boggles (sandwich, quart, or gallon)",boggles,Multiple,
"�..._ should bring all v "" - by the first day of"
".. label all se ; ; "" with your child: name."
