Input,Product,Quantity,Tags
files.constantcontact.com,files,Multiple,
1 of 2 2017-2018 Dive. Academy Supply List,207 208 Dive Academy,1,
Grade 1
Item and Desaiption Quantity (Label Each with Child's Name),Item and Quantity,1,
12 -Inch Ruler (With Metric) 1,Inch Ruler,12,
Crayola Classic Color Crayons 1 Box of 24,Crayola Classic Color Crayons,24,Box
Crayola Classic Color Washable Markers (Broad Tip) 1 Box of 8,Crayola Classic Color Washable Markers,8,Box
Crayola Colored Pencils 1 Box of 24,Crayola Colored Pencils,24,Box
Dry Erase Surface Cleaner for White Boards 1 Bottle,Dry Erase Surface Cleaner,1,"White,Bottle"
Eraser (Pink Beveled) 1,Eraser,1,
Dry Erasers for White Boards 1,Dry Erasers,1,White
Glue Sticks 12 Sticks,Glue Sticks Sticks,Multiple,
Mead Notebooks (Sewn Binding) Primary Composition Book Full Page 1 (Dotted Line) - Not Landscape
Mead Notebooks (Sewn Binding) Primary Journal Notebook 1/2 Page 2 (Dotted Line) - Not Landscape
Non -Toxic Low -Odor Dry Erase Markers Black Only 2 Packages of 4 Black Only
Pencils - Sharpened #2 2 Dozen,Pencils Sharpened,2,Dozen
Plastic Pencil Box (Plain - No Emblems or Logos) 1,Plastic Pencil,1,Box
Plastic Heavy Duty 2 -Pocket Folders (Solid Colors) 1 Red and 1 Blue,Plastic Heavy Duty Pocket Folders ,1,"Red,Blue"
"Plastic Heavy Duty 2 -Pocket, 3 -Prong Folder (Solid Colors) 1 Purple",Plastic Heavy Duty Pocket Prong Folder,1,Purple
Rosary and Small Rosary Pouch 1,Rosary and Small Rosary Pouch,1,
Scissors (Blunt End) 1,Scissors,1,
Plastic Forks & Spoons 10 or 12 of Each
Text Book Covers 3 Large (Green and Purple)
SEE ART SUPPLY LIST FROM MS. APRIL WADSWORTH. She will take care of purchasing Art supplies on her list at a discounted rate.
"COMPLETE THE FORM & SEND FORM & CHECK TO SCHOOL. Any questions, please contact awadsworth@everestlemont.com"
