Input,Product,Quantity,Tags
4th Grade - Schoo Suoov ListLLis`a de EM'es esca'ares,ares,4th,
Quantity/ u utiles,Quantity,1,
Cantidad Supply/ y/
10 Marble Notebooks (no spiral please)/cuadernos marmot,Marble Notebooks marmot,10,
10 Poly -Plastic Pocket Folders/ Carpetas(portafolios) plasticos,Plastic Pocket Folders,10,
• 2 Blue/azul • 1 Orange/naranja,Blue Orange,2,
• 2 Red/rojo • 1 Purple/violeta,Red Purple,2,
• 2 Green/verde • 1 Yellow/amarillo,Green Yellow,2,
• 1 Black/negro,Black,1,
",�2 Yellow Legal Pad (letter size paper: 8 1 /2 x 11)/ Panel de escritura",Legal Pad Panel,2,"2 x 1,Yellow"
amarilla
2 Lined Filler Paper (college ruled)/ Papel en hojas sueltas,Lined Filler Paper,2,
1 Package of Colored Pencils and Crayons/ Paquete de !apices de colores,Colored Pencils and Crayons,1,Package
i o crayones
I 3 I 12 Count Packs of #2 Pencils (can use mechanical pencils)/ Paquete de,Pencils,Multiple,Packs
/apices #2
/ 4 1 3x3 Post -Its 1,Post Its,1,3x3
"1 '-"" 2 I Glue sticks/ Barras de pegamento",Glue sticks,1,
I i/ 1 I Pencil bag (no boxes please)/Bolsa para !apices (no compren cajas)
�- 1 Pencil Sharpener with a cap/ Sacapuntas con tapa,Pencil Sharpener,1,
1 I Box of Blue or Black Pens/ Caja de boligrafos (plumas) de color negro 0,Pens color,1,"Box,Blue,Black"
azul
"/),, Box of Red Pens/ Caja de boligrafos (plumas) de color rojo",Pens color,Multiple,"Box,Red"
2 Highlighters/marcadores,Highlighters,2,
",/ 1 , 3 ring binder -'/2 inch/Clasificador (carpeta) de 3 anillas - media pulgada"
r
Quantity/Cantidad Welcomed Donations/Donaciones Bienvenidas \,Quantity Welcomed Donations,Multiple,
L 1 pair/ 1 par Earbuds/headphones/auriculares
-- 2 Roll of Paper Towels/ Rollo de toallas de papel,Paper Towels,2,Roll
"✓"" 2 Wipes/Toallitas de bebe o de Lysol/Clorox",Wipes Lysol Clorox,2,
2 i Hand Sanitizer/ Desinfeccion de manos \\,Hand Sanitizer,2,
2 1 Box of Tissues/Caja de servilletas/ panuelos,Tissues,2,Box
1 Box of gallon -sized Ziploc back/Una caja de bolsas Iiploc,sized Ziploc back Una,1,"Box,gallon"
I (tamafio - galones)
le Teom/Equlpo de Cuarto Grado
