Input,Product,Quantity,Tags
BACK -TO -SCHOOL SUPPLY LIST
SECOND GRADE
"UPDATED: JUNE 30, 2017",UPDATED,2017,
Individual Sunnlies - Bring to School on 1St Dav,Individual Bring Dav,1,
Please label with your child's first and last name.,Please label,1,
❑ Backpack - reasonably sized backpack without wheels,Backpack reasonably sized backpack without wheels,1,
❑ (5) boxes of sharpened Ticonderoga brand #2 pencils,sharpened Ticonderoga brand pencils,Multiple,boxes
"❑ (1) large, soft pencil pouch",large soft pencil pouch,1,
"❑ (5) full-sized, lined marble composition notebooks",full sized lined marble composition notebooks,1,
❑ Lunchbox with name clearly labeled on the outside with Sharpie marker (Please do not send lunch it
"paper, plastic or unmarked bags. Thanks!)",paper plastic unmarked bags Thanks,Multiple,
"❑ (1) WHITE Avery ""Durable"" 3 -ring binder, 11 inches thick with clear cover"
❑ (1) GREEN nlastic 2 -pocket folder,pocket folder,1,GREEN
❑ (1) RED nlastic 2 -pocket folder,pocket folder,1,RED
❑ (1) BLACK nlastic 2 -pocket folder,pocket folder,1,BLACK
❑ (1) SILVER/GREY nlastic 2 -pocket folder,SILVER GREY pocket folder,1,
❑ (1) BLUE nlastic 2 -pocket folder,pocket folder,1,BLUE
❑ (1) WHITE nlastic 2 -pocket folder,pocket folder,1,WHITE
❑ (1) PURPLE nlastic 2 -pocket folder,pocket folder,1,PURPLE
General Classrooms Supplies - Bring to School on Znd Dav
These supplies are for our class to share. Please DO NOT label with your child's name.
Last Names A -K,Last Names,Multiple,
0 (1) box of Crayola markers,Crayola markers,Multiple,box
Last Names L,Last Names,Multiple,
0 (1) box of Crayola colored pencils,Crayola colored pencils,Multiple,box
"❑ (5) pads of Post -It notes (3""x3"" in size,",Post notes,5,"3"",pads"
