Input,Product,Quantity,Tags
2 - 3 sub:ect note Dooks,sub note,2,
4 Marb e composition notebooks,composition notebooks,4,
5 p':astic fo ders +:2 pockets,pockets,5,
1 box +;72 penci sl► of #2 )ixon Ticonderoga p,Ticonderoga,1,box
"IL box of 1 'aper Mate or i 3ic i, 3 ue or b ack pe"
1 1 ' oox Crayo a co ored penci s
1 oox Crayo a crayons 1:24 pack:,crayons pack,1,
1 box Crayo a markers,markers,1,box
A ream I;500 sheets of white copy paper
dt 3 packs of loose-leaf paper (3 ring),pack loose leaf paper,1,packs
Ili 2 thick glue sticks,thick glue sticks,Multiple,
di 2 highlighters,highlighters,Multiple,
1 pack of Expo Markers,Expo Markers,1,pack
1 pack of black Sharpies (regular tip),Sharpies,1,"pack,black"
1 box of Ziploc freezer gallon size,Ziploc freezer size,1,"box,gallon"
I 2 Clorox Disinfecting wipes
* 1 bottle of Clorox Green Works,Clorox Works,1,"bottle,Green"
* 1 kitchen sponge,kitchen sponge,1,
* 1 pack of index cards Irregular size,index cards Irregular size,1,pack
* Post -its,Post its,1,
* Anti -bacterial hand soap,Anti bacterial hand soap,1,
* 2 boxes tissues,tissues,2,boxes
* 2 rolls of paper towels,paper towels,2,rolls
* 2 rolls of Scotch tape,Scotch tape,2,rolls
1I I _ _ . _ f 1 ••
w. • • ▪ Al mmus YIN .—.,YIN,1,
