Input,Product,Quantity,Tags
1_1. -
"., rwa.a� W14av .... .• sa..�.,.."
-2 packages wide -ruled notebook paper,wide ruled notebook paper,2,packages
J-4 wide -ruled composition books,wide ruled composition books,Multiple,
J -1 ream of white copy paper,copy paper,1,"ream,white"
-3 packs of 24 #2 pencils (sharpened),pack pencils,3,packs
-1 package of pencil top erasers,pencil top erasers,1,package
1 -1 package of post -it notes (3 in. by 3 in.),post notes,1,package
-1 box of 24 crayons,crayons,1,box
f -1 package of fine line markers (classic colors),fine line markers,Multiple,package
J -2 (1 inch) white 3 ring binders with clear plastic cover
"1- 6 Duo -rang vinyl plastic (heavy duty) folders with pockets and brads (1 bl�e,",Duo rang vinyl plastic heavy duty folders,1,
1-1 pair of Fiskar scissors,Fiskar scissors,1,pair
j-3 jumbo glue sticks,jumbo glue sticks,Multiple,
j -1 plastic pencil box,plastic pencil,1,box
-2 packages of 4 ch point dry erase markers,point dry erase markers,2,packages
f -4 highlighters,highlighters,Multiple,
-2 boxes of tissues,tissues,2,boxes
bottle of hand sanitizer,hand sanitizer,1,bottle
j-1 bottle of anti -bacterial liquid soap,anti bacterial liquid soap,1,bottle
container of Lysol or Clorox disinfecting wipes
J-i box of band -aides,band aides,Multiple,box
J-1 package of Magic Erasers,Magic Erasers,Multiple,package
f-1 personal headphones or ear buds
"-1 Independence school planner -- 10 t """,Independence planner,1,
/`a ei
Independence Elementary Schoo,Independence,1,
l Grade Supple=4/. C',Supple,1,
1 grin),grin,1,
