Input,Product,Quantity,Tags
— FOURTH GRADE
ri
Fourth Grade
• 2 packs of lined paper,pack lined paper,2,packs
• Pencil box/pouch,Pencil box pouch,1,
• Colored pencils,Colored pencils,Multiple,
• 24 Pencils,Pencils,24,
• 3 black pens,pens,3,black
• 1 pair of scissors,scissors,1,pair
• 3 dry erase markers,dry erase markers,3,
• 3 glue sticks,glue sticks,3,
• 6 marble composition notebooks,marble composition notebooks,6,
• Highlighter,Highlighter,1,
• 6 pocket folders,pocket folders,6,
• 1 roll of paper towels,paper towels,1,roll
• 3 boxes of tissues,tissues,3,boxes
• 1 bottle of hand sanitizer,hand sanitizer,1,bottle
• 2 containers of disinfectant wipes,disinfectant wipes,2,containers
