Input,Product,Quantity,Tags
SUPPLY LIST GRADE 3
• 5 marble composition notebooks (no spirals) Label the,marble composition notebooks Label the,5,
"notebooks with child's name and subject (Math, ELA, SC",notebooks,Multiple,
"Social Studies, Religion)"
• 2 folders with pockets,folders,2,
• 3 book sox (large size),book,3,
• Zippered pencil case ( no pencil boxes),Zippered pencil case,1,
• Crayons/ Markers/ Colored pencils (small packs only),Crayons Markers Colored pencils,Multiple,packs
"• 12"" Ruler with centimeter markings",Ruler,1,"12"""
• Safety scissors,Safety scissors,Multiple,
• Glue stick and small bottle of Elmer's glue,Glue stick and small Elmer glue,1,bottle
• Highlighter,Highlighter,1,
• 1 box of sharpened pencils,sharpened pencils,1,box
• 2 packages of loose leaf paper (keep one home),loose leaf paper,2,packages
• 1 package of construction paper,construction paper,1,package
• Box of multiplication flashcards,multiplication flashcards,Multiple,Box
• 1 roll of paper towels,paper towels,1,roll
• 2 boxes of tissues,tissues,2,boxes
• 1 container Clorox wipes,Clorox wipes,1,container
• 1 container baby wipes,baby wipes,1,container
• Clear contact paper for workbooks (keep at home),Clear contact paper,1,
** Please bring all supplies to school during the first
**White out/pencil sharpeners/binders/hard pencil
boxes/Sharpie markers are not allowed
Have a great summer!
Week,Week,1,
