Input,Product,Quantity,Tags
Kindergarten Supply List
1 Backpack (large enough to fit a folder and lunch box) (NO rolling luggage or,Backpack large enough fit folder and lunch box,1,
bagsl)
1 Lunch box (to fit a morning and afternoon snack),Lunch,1,box
1 Dozen sharpened YELLOW number 2 pencils for classroom use,sharpened number pencils,1,"Dozen,YELLOW"
2 White erasers,erasers,2,White
2 Boxes of Crayola crayons (24 count),Crayola crayons,2,Boxes
6 Elmer's glue sticks,Elmer glue sticks,6,
1 Small bottle of Elmer's glue,Small Elmer glue,1,bottle
2 Sturdy plastic 2 pocket folders,Sturdy plastic pocket folders,2,
2 Black and White Marble Composition notebooks,and Marble Composition notebooks,2,"Black,White"
1 Pair of safety scissors (blunt tip),safety scissors,1,Pair
2 Boxes of tissues,tissues,2,Boxes
1 Roll of paper towels,paper towels,1,Roll
2 packs of baby wipes,pack baby wipes,2,packs
2 Large containers of Clorox wipes,Large Clorox wipes,2,containers
1 pack of white printer paper (500 sheets),printer paper,1,"pack,white"
1 -gallon box of plastic bags,gallon plastic bags,1,box
1 -quart box of plastic bags,quart plastic bags,1,box
1 bottle of hand sanitizer 12 ounce or larger,hand sanitizer ounce larger,1,bottle
** send in a change of clothes for accidents (NO Shorts),send change clothes,Multiple,
"*Please send in an old, large t -shirt that can be used when painting"
*Please be sure to label everything with your child's name and grade
