Input,Product,Quantity,Tags
Kindergarten supply List
1- lard plastic pencil box (5)(8),lard plastic pencil,1,box
12-Emer'sguesticcs
1- pair o1= Fis cars safety scissors,cars safety scissors,1,pair
4 - p cg 1:01' 12:1 #2 penci s- s is rpe ned
4- pin erasers,pin erasers,4,
4- 24 ct aox o Crayo a crayons,crayons,4,ct
1- DOX tissues,tissues,1,
�. - Dkg EXPO B acc Dry erase mar cers i;T
1- Pkg EXPO B ac c Dry erase mar cers i:T tic c'►,Package EXPO Dry erase mar tic,1,Pkg
DOX zi 0 oc c Dags i'ga on')
�.- Box zi oc c Dags i;Quart'i
- ream w l ite co Dy Da per
2 - ac c corn position Dook,corn position,2,
2 - s Dira note DOO cs i'70 or :.00ct. wic e ru,note,2,
1.- Dkg Crayo a was D e co orec rnar cers,was,1,
3 -- 3 astic =o cer wit 3,wit,3,
":.-:."" c ear view Dincer",ear view,1,
