ply List 1
2017-2018
❑ Backpack,Backpack,1
❑ 1 3 -ring binder - 1 1 with pocket inserts,3 ring binder,1
"❑ 3 composition notebooks (must be red, green, blue)",composition notebooks,3
"❑ 3 2 -pocket folders (must be red, green, blue)",pocket folders,3
❑ Zipper pencil pouch to store supplies (with 3 holes),Zipper pencil pouch,1
"❑ 4 box Crayola crayons, 24 count",Crayola crayons,4
❑ 8 glue sticks,glue sticks,8
❑ 1 pack Expo dry erase board markers,Expo dry erase board markers,1
❑ 1 dry eraser,dry eraser,1
❑ 2 24 -pack pencils,pencils,2
❑ 1 box tissues,tissues,1
❑ 1 box Ziploc bags (any size),Ziploc bags,1
❑ 1 hand sanitizer,hand sanitizer,1
❑ 1 Friskars scissors,scissors,1
❑ 1 set of headphones (no earbuds please),headphones,1
