"iv) LUI v■,,....'ow v1611NNIy a— """
Charter Day School 2014-2015
Personal Student Supplies: Write name or initials on all
1 1 inch 3 ring binder .. BLACK,1 inch 3 ring binder,1
1 1 inch 3 nng binder - WHITE,1 inch 3 binder,1
1 1 inch 3 ring binder - RED,1 inch 3 ring binder,1
1 1 1/2 inch 3 ring binder - dark blue/navy,1/2 inch 3 ring binder,1
3 Packs of Pencils (pre -sharpened preferred),Pencils,3
1 Pack of colored pencils,colored pencils,1
1 Child safety scissors,Child safety scissors,1
4 2 Pocket Folder Green/Yellow/Blue/Any Style (no fasteners),2 Pocket Folder,4
2 Spiral notebooks,Spiral notebooks,2
1 Zippered pencil pouch (Clear front preferred),Zippered pencil pouch,1
4 Writing Composition Notebook (non -spiral) Bring 2 to school., writting composition notebook,4
Below are items that do not need to be labeled.
3 Packs of Pencils (pre -sharpened preferred),Pencils,3
1 Package of glue sticks,glue sticks,1
3 Packs of wide ruled notebook paper,wide ruled notebook paper,3
2 Boxes of Kleenex,Kleenex,2
2 Packs of Red and Blue pens,pens,2
"2 Boxes of plastic cutlery (spoons, forks, knives)",plastic cutlery,2
1 Lysol wipes,Lysol wipes,1
1 Either 1 box of quart size bags or sandwich bags,sandwich bags,1
1 Pack of Dry erase markers (skinny or thick) and a sock,Dry erase markers,1
1 Pack of napkins and/or paper plates,napkins,1
"Wish List: Treasure box items, individually wrapped candy, colored"
"copy paper, construction paper",copy paper construction paper,1
