School Supplies:,,
"( ease brine your chi d's sc ""tov sup 3 ies wi you to Back",,
To Schoo Nigh,,
Scioo Sup ies Grac e,Sup,1
2 boxes o' go f size Demi s,size,2
1 sma lean ie d penci sharpener,lean sharpener,1
2 erasers,erasers,2
1 box Crayo a crayons 1:snia box:i,crayons,1
ro s of scotch c dub e sic ed .,,
Da:t es of E r 1 ieis Scioo G ue,,
1 pair cii d's scissors,scissors,1
1 4 -pack - lin Expo Mar ‹ers Assor:ed Co ors),Expo Markers,1
1 8 -.pack C iise Siarie Markers (Assor:ed Co ors;,Markers,1
3 -pack o' Post- ':s,pack Post,3
1 Box o 3 ain Band-Aids D ease no co or or icharac:er,,
2;and-Aids:1,and Aids,2
"3 boxes o ,tissues",tissues,3
