7th grade,,
Nylon Zipper binder,Nylon Zipper binder,1
4 -durable pocket folders with 3 holes to fit inside nylon zipper binder,pocket folders,4
Pencil pouch with 3 holes to fit inside binder,Pencil pouch,1
Endless supply of pencils! (mechanical recommended),pencils,Multiple
Ink pens for corrections (multiple colors recommended),Ink pens,Multiple
"1 -locker stacking shelf with 12"" legs",locker stacking shelf,1
5-100 count packages college ruled loose leaf paper (LA/math/religion), leaf paper,5
1 -package loose leaf graph paper (math),leaf graph paper,1
"2-1"" 3 -ring binder with pockets (religion%math)",ring binder,2
2- package of 8 tab dividers for binder (religion/math),tab dividers,2
2-1 subject notebook with hard cover (SS),subject notebook,2
2 -composition notebook (science/LA),composition notebook,2
1 -Yellow (8 note pad (science), note pad,1
"3 -JUMBO book covers [1 purple(math), 1 green(SS), 1 blue(sciencefl",book covers ,3
1- TI 3QXI IS calculator (math),calculator,1
"3-100 pack of 3""x5"" lined index cards (LA, religion, science)",index cards,3
1-50 pack wooden pencils*,wooden pencils,1
1-24 pack of color pencils*,color pencils,1
1-10 pack of fine line markers*, fine line markers,1
1-4 pack mulit-color pen style highlighters*,color pen style highlighters,1
4 -red ball point pens*,ball point pens,4
"4-3""x3"" Post -it note pads (variety of colors)*",note pads,4
"1-12"" ruler w%metric markings (plastic only)*",ruler metric markings,1
3 boxes of Kleenex *,Kleenex,3
3 rolls of paper towels*,rolls paper towels,3
2 containers Clorox wipes*,containers Clorox wipes,2
1 box sandwich size ziploc bags*, ziploc bags,1
Backpack (no wheels),Backpack,1
*items to be collected by teacher for community classroom use,,
7th GRADE ART,,
1 black Sharpie marker,Sharpie marker,1
"Sketchbook, side wirebnd, 11x8.5, 70 sheets",Sketchbook side sheets,Multiple
7th GRADE COMPUTER CLASS,,
Headphones w/ boom rule -preferably not a USB plug** (to stay in comp. lab),,
**headphones and mic need to have separate plugs -check Best Buy,,
7th GRADE SPANISH fwi'il take place instead of music and 2nd day of tech),,
"1-1"" 3 -ring binder with pockets",ring binder,1
"a �, .G+: r. -1 -.. f..� R..�. ...;k►. {r..,�..f � ;:a. .r. ►,:",,
