7 Grade:,,
1 pack of black pens,pens,1
2 12- packs of pencils,pencils,2
1 pack of colored p icils,colored,1
4 highlighters,highlighters,4
"1 handheld pencil shai,;ter",handheld pencil,1
"4 1 -inch binders (ELA, Social Studies, Mathematics, Health)",inch binders,4
3 I -subject notebooks (Social Studies),subject notebooks,3
4 pocket folders- no prongs (I ELA; 1 Mathematics; 2 Science),pocket folders prongs,4
4 packs 3x3 Post -Its (ELA),pack Post Its,4
I marble composition graphing paper notebook (Mathematics),,
5 function calculator- not scientific or graphing calculator (Mathematics),function calculator,5
"3 100 -page coy. ,osition books (Science)",page coy books,3
2 pocket folders with prongs (Science),pocket folders,2
6 jumbo glue sticks (Science),jumbo glue sticks,6
2 5 -pack dividers (Mathematics and Health),pack dividers,2
1 pack loose leafpaper (Health),pack loose,1
1 angle ruler,angle ruler,1
•,,
"Recommended: 1 pencil box to hold writing utensils, etc.",,
"i or 7""'grq!e.itmL!nts taking French:",,
1 1.5 -inch binder,inch binder,1
1 1 -inch binder,inch binder,1
1 pack of loose leaf paper, loose leaf paper,1
10 dividers,dividers,10
10 clear plastic sheet protectors,clear plastic sheet protectors,10
1 green pen,pen,1
1 blue pen,pen,1
1 red pen,pen,1
grade students taking Sp,,
1 1 -subject notebook,subject notebook,1
1 pocket folder,pocket folder,1
1 pack alined index cards,pack index cards,1
2 dry erase markers,dry erase markers,2
or 7,,
F students taking Latin: .� .._._..,,
1 1 -inch binder,inch binder,1
3 pocket dividers,pocket dividers,3
1 pack loose leafpaper, loose leaf paper,1
