Second Grade $uFp3 List,,
2017-2018,,
Please bring the following supplies to school as soon as possible in order to,,
facilitate instruction.,,
❑ A Backpack (No Wheels),Backpack,1
❑ Two (2) Hard Plastic Two -Pocket Folders,Plastic Pocket Folders,2
❑ Two (2) Packs of 25 Sharpened #2 Ticonderoga Pencils,Ticonderoga Pencils,2
❑ Five (5) Black and White Marble Composition Noteboo,Marble Composition,5
❑ Two (2) Large Pink Erasers, Erasers,2
❑ Three (3) Jumbo Sized Clear Glue Sticks, Glue Sticks,3
❑ Two (2) Packs of 3M Post -Its (3X3 in.),Post Its,2
❑ One (1) Pack of EXPO Low Odor Dry Erase Markers, Erase Markers,1
(Preferably black),,
❑ One (1) Pack of 24 Colored Pencils (Crayola's are best!),Colored Pencils,Multiple
❑ One CO Box of 24 Crayola Crayons0251,Crayola,1
U One (1) Pack of Thin Washable Markers c,Thin Washable Markers,1
❑ Two (2) Jumbo Box of Tissues 4*��,Jumbo Tissues,4
❑ One (i) Pair of Earbuds,One Earbuds,1
"❑ One (1) Spiral Sketchbook 8.5"" x 11""", Spiral Sketchbook,1
"or the largest 9"" x 12"" (for Art)",,
o Yellow Two -Pocket Folder (for Art),Pocket Folder,2
Optional:,,
4X4 Lined 3M Post -Its,Post Its,1
0 Sani-hands/Wet Ones,hands Wet Ones,Multiple
CI Gallon -Sized Ziploc Bags, Ziploc Bags,Multiple
0 Sandwich -Sized Ziploc Bags,Sized Ziploc Bags,Multiple
ThuX B,,
•,,
