GRADE 4 SUPPLY LIST 2017-2018,,
• One marble composition notebook,composition notebook,1
• One -subject notebook, subject notebook,1
• 2- Three -subject notebooks,subject notebooks,2
• 8 pocket folders,pocket folders,8
• 5 erasable pens,erasable pens,5
• 5 sharpened #z pencils,sharpened pencils,5
• One eraser, eraser,1
Scissors,Scissors,Multiple
• i yellow highlighter,highlighter,1
• z red pens,pens,Multiple
• Markers (8 count) thin,,
• Crayons(z count),Crayons,Multiple
• 5 small glue sticks,glue sticks,5
"• i canvas pencil case with a zipper to hold scissors, glue, and",,
crayons,crayons,Multiple
• I box of colored pencils(rz count),colored pens,Multiple
• r package of wide -ruled filler paper, filler paper,1
• 2 large boxes of tissues,large tissues,2
• r large container of Clorox or Lysol antibacterial wipes.,,
Please label all items with permanent markers including,,
clothing especially uniform gym jackets.,,
