Kit Includes Product Description
"1 Bx Facial Tissue, 'Scotties', Hypo -Allergenic, 200 Ct.",Facial Tissue Scotties Hypo Allergenic 200,1
"1 Ea Wipes, Disinfecting, Bleach Frcc, Lemon Scent, Cnstr, 35 Ct",ch Wipes Disinfecting Bleach Lemon Scent,1
"2 Ea Pen, Felt Tip, 'Flair', Ultra -Fine Point, Black",Pen Felt Tip Flair Ultra Fine Point Black,2
"4 Ea Pen, Felt Tip, 'Flair', Ultra -Fine Point, Red",Pen Felt Tip Flair Ultra Fine Point Red,4
"1 Pr Scissors, 5"", Pointed Tip, Latex Free, Asst.",Scissors Pointed Tip Latex Free Asst,1
"1 Bx Crayons, Crayola, Tuck Box, 24/Box",Box Crayons Crayola Tuck Box Box,1
"1 St Markers, Washable, Classic Colors, Wide Tip, 8/Set",Set Markers Washable Classic Colors Wide Tip Set,1
"5 Pk Pencils, #2, Mirado Black Warrior, Sharpened, 8/pk",Pencils Black Warrior Sharpened,5
"1 St Pencils, Colored, 7"", Sharpened, 12/Set",Set Pencils Colored Sharpened Set,1
"1 Ea Highlighter, Chisel Tip, Yellow, w/Pkt Clip",Highlighter Chisel Tip Yellow,1
"1 Ea Highlighter, Chisel Tip, Pink",Highlighter Chisel Tip Pink,1
"1 Ea Marker, Dry Erase, Chisel Tip, Low Odor, Blue",Marker Dry Erase Chisel Tip Low Odor Blue,1
"2 Ea Marker, Dry Erase, Chisel Tip, Low Odor, Black",Marker Dry Erase Chisel Tip Low Odor Black,2
"1 Ea Notebook, 1 Sub, WR, Perf, 70 Ct., Red",Notebook Sub Red,1
"1 Ea Folder, 2 Pocket, 14 Pt., Purple",Folder Pocket Purple,1
"1 Ea Folder, 2 Pocket, w/Prong, 11 Pt., Orange",Folder Pocket,1
"1 Pk Folders, 2 Pkt/Prong, 4Pk, Be/Rd/Gn/Yw",Folders t Prong,1
"1 Pk Filler Paper, Wide Rule, 10.5"" x 8"", 120/Pk",Filler Paper Wide Rule 120,1
"1 St Dividers, 3 Ring, Write On, 5 -Tab, 11"" x 8.5""",Dividers Ring Write Tab,1
"4 Ea Glue Stick, Washable, Purple, Dries Clear, .77 oz.",Glue Stick Washable Purple Dries Clear,4
"1 Pk Index Cards, 3"" x 5"", Ruled, 100/Pk, White",Index Cards Ruled 100 White,1
"1 Ea Eraser, Pink, Large, Latex Free",Eraser Pink Large Latex Free,1
"1 Ea Stick On Notes, 3"" x 3"", Yellow,100 Sht/Pd",Stick Notes Yellow 100,1
"1 Ea Free ""Money From Home"" Envelopes & Student ID Labels",Free Money From Home Envelopes Labels,1
Important Parent Notes:,Important Parent Notes,Multiple
Notas Importantes Para Padres,Para Padres,Multiple
"For questions, contact Farrah or email farrahbeardslee@gmail.com"
