2 - 3 subject notebooks,subject notebooks,2
4 Marble composition notebooks,Marble composition notebooks,4
5 plastic folders (2 pockets),plastic folders,5
1 box (72 pencils) of #2 Dixon Ticonderoga p,Dixon Ticonderoga,1
1 box of Paper Mate or Bic (blue or black) pe,Paper Mate,1
1 1 box Crayola colored pencils,Crayola colored pencils,1
E 1 box Crayola crayons (24 pack),Crayola crayons,Multiple
1 1 box Crayola markers,Crayola markers,1
t A ream (500 sheets) of white copy paper,ream copy paper,1
• 3 packs of loose-leaf paper (3 ring),pack loose leaf paper,3
* 2 thick glue sticks,thick glue sticks,2
t 2 highlighters,highlighters,Multiple
t 1 pack of Expo Markers,pack Expo Markers,Multiple
t 1 pack of black Sharpies (regular tip),pack Sharpies,Multiple
I 1 box of Ziploc freezer gallon size,box Ziploc freezer size,1
* 2 Clorox Disinfecting wipes,Clorox Disinfecting wipes,2
* 1 bottle of Clorox Green Works,Clorox Green Works,1
• 1 kitchen sponge,kitchen sponge,1
▪ 1 pack of index cards (regular size),pack index cards,1
• Post -its,Post its,1
• Anti -bacterial hand soap,Anti bacterial hand soap,1
• 2 boxes tissues,tissues,2
i 2 rolls of paper towels,rolls paper towels,Multiple
• 2 rolls of Scotch tape,rolls Scotch tape,2
•
