AMSS
Grade Six
Tissues: 2 boxes (homeroom),Tissues,Multiple
Pens: 1 pack of red; 1 pack
of blue
"Pencils: #2, 24 -count; scissors -",Pencils scissors,Multiple
(blunt ended),blunt ended,1
Colored pencils (2 sets of 12),Colored pencils,Multiple
8 Highlighter markers (yellow and multi -co,Highlighter markers,8
lored)
"Index cards: 3 separate packs 3""x5"" -100 coun"
t per pk
Large pencil bag / pouch (Art class),Large pencil bag pouch,1
"Loose-leaf, wide -rule paper",Loose leaf wide rule paper,Multiple
1 black Sharpie -type marker,Sharpie type marker,1
Book bag (no wheels or straps),Book bag,1
1 folder for and binder for organization,folder,1
1 4 -pack assorted low -odor dry erase markers,pack assorted low odor dry erase markers,1
3 1 -subject spiral-bd. plastic notebook 100 pages,subject spiral plastic notebook 100 pages,3
5 folders (3 -hole punched),folders,5
"1 1 1/2"" white 3 -ring binder with 4 dividers (Health)",ring binder,1
1 yellow spiral notebook 1 -subject (Health),spiral notebook subject,1
1 green spiral notebook w/plastic cover (Sci),spiral plastic cover,1
1 binder for organization,binder,1
4 dividers (Health),dividers,4
scissors,scissors,Multiple
10 glue sticks,glue sticks,10
"earbuds (inexpensive - please note ""Additional Items""",earbuds,Multiple
