i_INivl. uranCI gags,gags,Multiple
BOYS,BOYS,Multiple
1 - box of 2 gallon size Ziploc Brand bags,box size Ziploc Brand bags,1
1 sandwich size Ziploc brand bags,sandwich size Ziploc brand bags,1
Everyone,Everyone,1
24-32 - glue sticks,glue sticks,24
1- Fiskar brand scissors,Fiskar brand scissors,1
4 - boxes 24 count Cravola crayons,crayons,4
1 - box of gallon size Ziploc bags,box size Ziploc bags,1
1 - box of quart size Ziploc freezer bags,quart size Ziploc freezer bags,1
1 - box baby wipes ( For girls a total of 2),baby wipes,1
1 - full size box of tissue,full size tissue,1
1 - plastic pencil box (Approximately 8x5),plastic pencil,1
2-4 Ticonderoga My First Number 2 pencils,Ticonderoga Number pencils,2
2 —large pink erasers,large erasers,2
1 - 7oz. bottle of Germ -X alcohol free hand sanitizer,Germ alcohol free hand sanitizer,1
1- 4 pack black dry erase markers,pack dry erase markers,1
1 - full size backpack (no rollers),full size backpack,1
1 —Mead Early Learning Primary Journal,Mead Early Learning Primary Journal,1
1 Box of PLAIN Band -aids,PLAIN Band aids,1
"Additional Items Needed, but not required",Additional Needed but not required,1
Paper plates,Paper plates,Multiple
Brown paper lunch bags,Brown paper lunch bags,Multiple
White paper lunch bags,White paper lunch bags,Multiple
Napkins,Napkins,Multiple
Lysol wipes,Lysol wipes,Multiple
*nn Mn I QRFI_ INDIVIDUAL SUPPLIES -- SEND ALL ITEMS
