5 hardcover notebooks (no spirals please) --please label with your child's name,hardcover notebooks please label,5
1 ESL notebook (if your child receives ESL services),ESL notebook,1
11 folders with bottom pockets -- please label with your child's name,folders,11
2 boxes of 12 sharpened pencils with erasers 10 packs of 3x3 post --its,boxes sharpened pencils,2
1 package of wide --ruled 8 x 10 loose-leaf paper,wide ruled loose leaf paper,1
1 package of 3 x S index cards,index cards,1
1 ruler (with both inch and centimeter markings),ruler,1
1 package of multi --colored skinny markers,multi colored skinny markers,1
1 package of multi --colored thick markers,multi colored thick markers,1
1 watercolor paint set,water color paint,1
3 scotch tape (individual disposable dispensers),scotch tape,3
2 red pens,pens,2
1 eraser,eraser,1
1 pencil sharpener,pencil sharpener,1
1 box of crayons,crayons,1
2 bottles of Elmer's glue,Elmer glue,2
6 glue sticks,glue sticks,6
1 pair of scissors,scissors,1
1 supply box (to hold most supplies)
1 box of baby wipes,baby wipes,1
2 rolls of paper towels,rolls paper towels,2
2 boxes of tissues,tissues,2
"1 soft soap (eco--friendly) such as Method, Mrs. Meyers, or 7th Generation 2 boxes of large plastic",soft soap such Method Meyers Generation large plastic,1
haggles (gallon size),haggles,Multiple
1 box of small plastic baggies (sandwich size),small plastic baggies,1
2 reams of 8 x 11 Xerox paper,reams Xerox paper,2
1 school spirit shirt,spirit shirt,1
