J nf11P%r Schaaf 55
"54 0e6ame St. 5fat m 35E and, /0312",and 0312,54
7196975100 (office) 718-356-0114 01.1) www.pe96.0rg,0114,7196975100
"B•as•w,ake�a4.e Alai 0.ew. fit Nimeip t",fit,1
Welcome to,Welcome,1
Below you will find a liar of supplies that your child will need for the school year.
Please remember that oll classes use community supplies so several items will be
shared amongst the class. Please DO NOT wr sayour child's name on any supplies. as
we will be making personal labels for your child's supplies. We will start collecting
the items on September. The only thing that should be in your child's backpack on
the first day of school is a 2 pocket PLASTIC folder.
Please b the fallmaina items in a SHOPPING RAS (not schccI hurl nn the first
day of school:,day,1
• 1 full size school bag (no wheels),full size bag,1
••• 1 primary journal notebook,primary journal notebook,1
••• 1 marble notebook,marble notebook,1
• 1 package of post -its,post its,1
••• 24 pack of Crayola crayons,pack Crayola crayons,24
"• 1 pack of Paper Mate® Flair® Felt -Tip Pens, Medium Point, Black,12/pk (as",pack Paper Mate Flair Felt Tip Pens Medium Point Black,1
seen on Staples com see image below)
—• 4 large 1.4oz glue sticks (Elmers),large glue sticks,4
• 1 yellow 2 pocket folders -PLASTIC,pocket folders PLASTIC,1
• 1 package of white copy paper,copy paper,1
.. 1 pair of Fiskars safety scissors,safety scissors,1
• 2 new clean socks,new clean socks,2
• 1 eraser for Dry erase board,eraser,1
• Staples Clear Sheet Protectors,Staples Clear Sheet Protectors,Multiple
• BOYS -1 blue 2 pocket folder -PLASTIC
• GIRLS- 1 pink 2 pocket folder -PLASTIC
• 24 #2 pencils (sharpened),pencils,24
• 1 package of skinny primary colored Expo Markers,skinny primary colored Expo Markers,1
• 1 package of fat primary colored Expo Markers,fat primary colored Expo Markers,1
