MARI,MARI,1
A REGINA SCH X L,REGINA SCH,1
SE FC P D
"2017-2018 Supply,/ Last",Last,2017
"For Students Entering 5,8,7,3",For Entering,3
1 Assignment Pad (to be purchased in school ^.r !re `rat,Assignment Pad,1
1 large zipper pencil case -no hard cover supply boxes,large zipper pencil case hard cover,1
1 package of loose-leaf wide ruled,loose leaf wide ruled,1
1 box of blue medium point pens,medium point pens,1
6 red pens,pens,6
3 yellow or pink highlighters,yellow highlighters,3
2 packages of sharpened #2 pencils,sharpened pencils,2
2 erasers,erasers,2
1 pencil sharpener,pencil sharpener,1
1 ruler (inches & centimeters),ruler,1
1 compass,compass,1
1 12 pack colored pencils,pack colored pencils,1
2 fine point black sharpie markers,fine point sharpie markers,2
"1 scissors, 7""",scissors,1
6 glue sticks,glue sticks,6
1 Scotch Tape in dispenser,Scotch Tape dispenser,1
"1 package of 12""x18"" construction paper",construction paper,1
1 pocket thesaurus,pocket thesaurus,1
1 TI -34 Texas Instrument Multiview Scientific Caiculator `cr Ti 1e irr%t i -4,Texas Instrument Scientific,1
"1 flash drive -for 5"" grade ONLY",flash drive,1
1 roll of paper towels,roll paper towels,1
2 boxes of tissues (200 count or more),tissues,2
2 boxes of baby wipes (large count),baby wipes,2
**The only students who may have binders a
Classes will be color coded this year as follow .
