s in a 6 glue sticks,glue sticks,Multiple
ild's name 6 folders with pockets (plastic -solid colors),name folders,Multiple
"1 1"" hardback binder (solid color)",hardback binder,1
Ise see above 4 composition notebooks (no spirals)
1 pack wide loose-leaf ruled paper,pack wide loose leaf ruled paper,1
1 box of crayons,crayons,1
1 set of inexpensive earbuds,inexpensive earbuds,1
Donations appreciated: please see above
'ockets
;ible)
ase - Optional
ses)
(black)
!s in a
!ase see above
iith prongs 1 of,prongs,Multiple
d & yellow),yellow,1
ease see above
Grade 3
6 composition notebooks (no spirals),composition notebooks,6
24 #2 pencils with erasers,pencils,24
(no mechanical pencils),mechanical pencils,Multiple
4 pink erasers,erasers,4
6 folders with pockets,folders,6
2 packs loose-leaf paper (wide -rule),pack loose leaf paper,2
6 glue sticks,glue sticks,6
1 pack dry erase markers - black,pack dry erase markers,1
1 plastic school supply box,plastic,1
1 box of crayons,crayons,1
1 set of inexpensive earbuds,inexpensive earbuds,1
Donations appreciated: please see above
.1 3 L/11
2 packs loose-leaf,pack loose leaf,2
1 spiral notebook,spiral notebook,1
3 boxes #2 pencil!,pencil,3
8 folders,folders,8
3 pack of glue stet,pack glue stet,3
1 pair of scissors,scissors,1
1 bar eraser,bar eraser,1
2 yellow highlight,highlight,2
1 set of inexpensi'
Donations appreci,Donations,Multiple
Grade 5
1 5 -Subject Spiral I,Subject Spiral,1
4 Spiral Notebooks,Spiral Notebooks,4
5 2 -pocket plastic,pocket plastic,5
1 2 pocket plastic f,pocket plastic,1
2 packs of page prc,pack page,2
1 box of Ziploc bal,Ziploc,1
24 wooden pencils,wooden pencils,24
2 packs of loose le,pack loose,2
2 ink pens,ink pens,2
2 large glue sticks,large glue sticks,2
1 set of 4 dry erase,dry erase,1
1 setof4yellowhi
1 bar eraser,bar eraser,1
1 pencil box/pouch,pencil box pouch,1
1 inexpensive set o,inexpensive,1
Donations appreciate
P 4 014
