Holy Cross Middle School Supply List,Holy Cross Middle,1
**Supply List is subject to change
English/Literature Supply List,English Literature,1
"• (1) 3 -Ring, 1 -Inch binder",Ring Inch binder,3
• Loose leaf paper (wide -ruled),Loose leaf paper,1
• (1) Pack of 5 dividers,Pack dividers,Multiple
"• (1) Composition Notebook (wide ruled,",Composition Notebook,1
70 sheets),sheets,70
• (1) Spiral notebook,Spiral notebook,1
• No. 2 Pencils (mechanical or regular),Pencils,Multiple
• Blue or Black Ink Pens,Blue Black Ink Pens,Multiple
• Colored Pencils,Colored Pencils,Multiple
• (1) Highlighter,Highlighter,1
• (1) Red pen,Red pen,1
• (1) Box of tissues,tissues,Multiple
• Clorox Wipes,Clorox Wipes,Multiple
Social Studies
"• 1 -inch, 3- Ring Binder, Solid Color",inch Ring Binder Solid Color,1
"• Folder with Brads and Pockets, Solid",Folder,1
Color Same as Binder,Color Same Binder,1
• Tab dividers (Pack of 5),Tab dividers,Multiple
• Notebook Paper (Wide Ruled),Notebook Paper,1
• Black Ink Pens,Black Ink Pens,Multiple
• Colored Pencils,Colored Pencils,Multiple
• (2 or more) Red Ink Pens,Red Ink Pens,Multiple
• Highlighters,Highlighters,Multiple
• 3X5 Index Cards (lined),Index Cards,Multiple
• Box of Tissues,Tissues,Multiple
Math Suonly List:
• 3 -Hole Punched Double Sided Graph,Hole Punched Double Sided Graph,3
• (1) lin. 3 -Ring Binder
• (2) composition graph notebooks,composition graph notebooks,Multiple
• #2 Pencils,Pencils,2
• Red Pen,Red Pen,1
• Yellow Highlighter,Yellow Highlighter,1
"• Protractor, Compass, and Pair of",Protractor Compass and,1
Scissors,Scissors,Multiple
• (1) Pack of Dividers,Pack Dividers,Multiple
• 10 plastic sheet protector covers,plastic sheet protector covers,10
• 12 -count colored pencils,colored pencils,12
• Box of Kleenex,Kleenex,1
• Anti -Bacterial Hand Wipes,Anti Bacterial Hand Wipes,Multiple
Science
• Composition Notebook (100 pages),Composition Notebook,1
• Folder with pockets,Folder,1
• Loose -Leaf Paper,Loose Leaf Paper,1
• Pens or Pencils,Pens Pencils,Multiple
• Markers,Markers,Multiple
• Colored Pencils,Colored Pencils,Multiple
• Crayons,Crayons,Multiple
• Glue Stick,Glue Stick,1
• Scissors,Scissors,Multiple
• Box of Tissues,Tissues,Multiple
• Cloth book cover
• Clorox Wipes,Clorox Wipes,Multiple
• Pack of Construction Paper (Multi -,Pack Construction Paper,1
Colored),Colored,1
lof 2
