The Urban Assembly School for Collaborative Healthcare
The Heartbeat of the Community
UASCH School Shopping List,Shopping,1
Required:,Required,1
"• 1 White 2-3 Inch Binder (Must stay clean of markings, photos, or stickers)",White Inch Binder,1
• Storage Pouch,Storage Pouch,1
• Pencils,Pencils,Multiple
• Blue or Black Ink Pens,Blue Black Ink Pens,Multiple
• Highlighters,Highlighters,Multiple
• Post Its,Post Its,1
• Binder Dividers for each class,Binder Dividers,Multiple
• Loose Leaf College Rule Binder Paper
"Optional, but Recommended:",Optional but Recommended,1
• Scientific Calculator,Scientific Calculator,1
• Backpack,Backpack,1
