Hayes,Hayes,Multiple
Elementary School
2017-- 2018 • List of Supplies
ourtitpdet e ; del orn eh. ..Prepare,Prepare,1
Student Supplies
U 2- 24 count box of crayons,crayons,Multiple
❑ 1- 10 pack of large Crayola,pack large Crayola,1
markers,markers,Multiple
U 1- pack of Crayola colored,pack Crayola colored,1
pencils,pencils,Multiple
❑ 2 packs of multi colored,pack multi colored,2
construction paper,construction paper,1
U 2 packs of Expo dry erase,pack Expo dry erase,1
markers,markers,Multiple
❑ 5 - 10 count packs of#2 pencils,pack pencils,5
(name brand pencils last longer),name brand pencils last longer,Multiple
Erasers,Erasers,Multiple
1 pair of scissors,scissors,1
20 Elmer glue sticks,Elmer glue sticks,20
1 ruler,ruler,1
1 bottle of Elmer's glue,Elmer glue,1
1 -pack of highlighters,pack highlighters,1
Large zipper pouch that will hold
all daily supplies
❑ 7 composition notebooks,composition notebooks,7
❑ 5 packs of loose leaf notebook,pack loose leaf notebook,5
paper,paper,1
❑ 2 white clear view binders (11 /2,clear view binders,2
inch),inch,1
U 1 pack vinyl dividers with pockets,pack vinyl dividers,Multiple
(set of 5),set,5
❑ 1 pack of black Sharpies,pack Sharpies,1
aa00000
----.0
❑ 2 packs of multi colored Post-lt,pack multi colored Post,2
Notes,Notes,Multiple
❑ 1 -- 100 count pack of index,pack index,1
❑ 1 inch centimeter ruler,inch centimeter ruler,1
❑ 1 roll of Scotch tape,roll Scotch tape,1
❑ For Music: mandatory recorder
(purchased from PTSA),purchased,1
❑ 1 pair of headphones or ear buds,headphones ear buds,1
in a ziploc bag with your child's,ziploc bag,1
name.,name,1
❑ Tissue/Kleenex,Tissue Kleenex,1
Classroom Donations:,Classroom Donations,Multiple
a
a
Paper towels,Paper towels,Multiple
Clorox wipes,Clorox wipes,Multiple
Band-Aids,Band Aids,Multiple
Ziploc bags (sandwich/gallon,Ziploc bags,Multiple
size),size,1
Hand sanitizer,Hand sanitizer,1
Hand soap,Hand soap,1
2 reams of copy paper,reams copy paper,2
"On A Missinnt ""To Develop Leaders to Impact Community and Global Change."""
