le *14
4 e
•
4Th GRADE VOLUNTARY SUPPLY LIST
Welcome to 4th grader You can expect many in.clas• a•chs.Fries e.nr t *t'++`
"year. These items will be used regul•+rh, and W?R need M M ror►eni•!+.v As '4 •4 AA."
Student items
2 per student Composition books,per Composition books,2
4 Spiral Notebooks,Spiral Notebooks,4
2 Folders,Folders,2
1 pk Glue Secks,Glue,1
1 Ream of Tined paper,Ream Tined paper,1
1 Ream of printer paper,Ream printer paper,1
1pk Dry -erase markers,Dry erase markers,Multiple
3pk Ticonderoga pencils,Ticonderoga pencils,Multiple
1pk Multicolored markers,Multicolored markers,Multiple
lbx 24 pack Crayola crayons,pack Crayola crayons,Multiple
lbx Colored pencils (twistable preferred),Colored pencils,Multiple
1 Black Sharpie,Black Sharpie,1
1pair Scissors (label with name),Scissors,Multiple
1 Pencil sharpener (with catcher),Pencil sharpener,1
1 Pencil box,Pencil,1
1pk Disinfectant Clorox wipes,Disinfectant Clorox wipes,Multiple
1pk Highlighters,Highlighters,Multiple
3 bx Tissue,Tissue,3
Teacher's WVish list,Teacher,1
1pk Hand sanitizer (Purell or Germ -X recommended),Hand sanitizer,1
