2 - 3 Sub; ect note Dooks,Sub note,2
4 Marb e composition notebooks,composition notebooks,4
5 p antic fo ders i;2 pockets;,antic pockets,5
1 box x;72 penci s;i of #2 )ixon Ticonderoga p,Ticonderoga,1
box of '›aper Mate or i3ic 3 ue or b ack pe
1 1 'pox Crayo a co ored penci s,pox,1
1 oox Crayo a crayons 1;24 pack;,crayons pack,1
i 1 box Crayo a markers,markers,Multiple
A ream 1;500 sheets:1 of white copy paper
dt 3 packs of loose-leaf paper i;3 ring),pack loose leaf paper ring,1
2 thick glue sticks,thick glue sticks,2
41 2 highlighters,highlighters,41
� 1 pack of Expo Markers,pack Expo Markers,1
t 1 pack of black Sharpies (regular tip),pack Sharpies,Multiple
It 1 box of Ziploc freezer gallon size,box Ziploc freezer size,1
d 2 Clorox Disinfecting wipes
d 1 bottle of Clorox Green Works,Clorox Green Works,Multiple
d 1 kitchen sponge,kitchen sponge,1
d 1 pack of index cards I;regular size),pack index cards regular size,Multiple
d Post -its,Post its,1
d Anti -bacterial hand soap,Anti bacterial hand soap,1
d 2 boxes tissues,tissues,Multiple
d 2 rolls of paper towels,rolls paper towels,Multiple
d 2 rolls of Scotch tape
SI - - _ *la
• . w. . II • • IM ...:
