Fourth Grade Supply List
"1 1"" hard -covered binder",hard covered binder,1
9 black and white marb composition notebooks (no spirals),black and composition notebooks,9
"7 2 pocket, plast sol colored folders (2 red, 1 green, 1 blue, 1 yellow,",pocket sol colored folders,7
1 pur and 1 black),and black,1
24 # 2 pencils - sharpened (NO mechanical pencils),pencils sharpened,24
2 reams of 8. by 11 copy/printer paper,reams copy printer paper,2
1 ruler with both centimeter and inch measure,ruler,1
1 protractor,protractor,1
1 pair of FISKAR scissors,FISKAR scissors,1
1 closed pencil sharpener,closed pencil sharpener,1
1 box of CRAYOLA washable markers,CRAYOLA washable markers,1
2 black SHARPIE permanent markers — fine point,SHARPIE permanent markers fine point,2
1 box of colored pencils,colored pencils,1
1 box of 24 crayons,crayons,1
1 glue stick,glue stick,1
1 roll of paper towels,roll paper towels,1
1 box of tissues,tissues,1
1 container of disinfectant wipes,container disinfectant wipes,1
1 BLUE Fun-Tak,BLUE Fun,1
1 Scotch Tape,Scotch Tape,1
In addition to the above supplies:
"yourI last name begins with A -K, bring in",last name begins,Multiple
1box of ZIP -LOC freezer bags - gallon size,ZIP freezer bags size,Multiple
1
1 container hand soap 1 box of EXPO dry erase markers,container hand soap EXPO dry erase markers,1
1 package leaf paper,leaf paper,1
cka a of lined 8. by 11 WIDE RULED loose p p,lined WIDE RULED loose,1
"If your last name begins with L -Z, bring in",your last name begins,Multiple
1 box of ZIP-LOC baggies - sandwich size,ZIP baggies sandwich size,1
1 container hand sanitizer,container hand sanitizer,1
1 extra box of tissues,extra tissues,1
1 extra roll of paper towels,extra roll paper towels,1
Note: Each teacher will distribute a more specific list on the first
