"o 1 Red 1"" binder",Red binder,1
"o 1 Green 1"" binder",Green binder,1
"o 1 Blue 1"" binder",Blue binder,1
"o 1 Black 1"" binder",Black binder,1
o 1 Green 180 count 5 subject spiral notebook,Green 180 subject spiral notebook,1
o 1 Blue 180 count 5 subject spiral notebook,Blue 180 subject spiral notebook,1
o 7 folders with holes (assorted colors),folders,Multiple
"o Fiskars 5"" sharp scissor",sharp scissor,1
o 2 glue sticks,glue sticks,Multiple
o 1 bottle of glue,glue,1
o 32 count assorted sharpie permanent marker,assorted sharpie permanent marker,1
o 1 package of crayons,crayons,Multiple
o 1 package of colored pencils,colored pencils,Multiple
o 2 packages of pens (1 each- blue and black- may be erasable,pens,Multiple
o 3 packages of # 2 pencils,pencils,Multiple
o 1 package of 9 X 15 50 ct. assorted construction paper,assorted construction paper,1
o 1 pencil case,pencil case,1
o 2 packs of loose leaf paper,pack loose leaf paper,1
o 3 boxes of tissues,tissues,Multiple
"o 1 plastic ruler- 12"" stand. and metric",plastic ruler stand and metric,1
o 1 gallon Ziploc bags,Ziploc bags,Multiple
o 4 packages of binder dividers
o 2 packs of reinforcements,pack reinforcements,Multiple
o 3 pack of post it notes,pack post notes,Multiple
o 1 USB
o 5 colored highlighters,colored highlighters,Multiple
o 1 pencil sharpener with receptacle,pencil sharpener,1
PLEASE BRING ALL SUPPLIES ON THE FIRST DAY OF SCHOOL.
THANK YOU!,THANK YOU,1
