sock~ Jn d,sock,1
1 t1v
aled)
Sc Fuit)I Scip l tst
2017 2018 Sc.ho Year,Year,2017
Kindergarten
2. Packs cit N2 !'Brit r1s (2 4),cit Brit,2
"1- fiat kt't I rflders (I'1,ttitit preferred]",fiat,1
lic»cti Ifrt Tissues,Tissues,Multiple
1- R lit Paper Towel,lit Paper Towel,1
1- f'enti 1
4- {:ottljicytiitictri Notebooks,Notebooks,4
1- fio\ c)t Gallon /il}Icit Rigs,Rigs,Multiple
1- Box cat Quart lillli': Bag,cat Quart Bag,1
1- Set of Prw\ (N Buds)
4- Glue jumbo ' '.t kti,Glue jumbo,4
2- I.it(u:ui tilllt•
"1- f',ick 1 t c)nstruction paper",paper,1
1- Pack r r t tit.i t k e 12 ),Pack tit,1
1- Paek of t:r.Iv(' . 1 .' 1)
1- Patk of tcic1rcdi IIS (12-24)
2- Hottles of Hind \.initrlers,Hind,2
1- I'1irk of Printer p.ipr.r,Printer,1
"1- Container of 1,vsi►I t lorox tiVtpes",Container,1
"2""d Grath:"
8• Composition Notef}ciuks,Composition,8
1 2` Hinder,Hinder,1
I0- Plastic Folders (A ColorO,Plastic Folders,Multiple
2- Packs of #2 Pencils (24),Pencils,2
1- Pack of Markers (12),Pack Markers,1
1• pack of  (24),pack,1
Z- Pack of Cotored Pencils 12-24),Pack Pencils,24
1 - Set ofliedi
"4- Glue c,Ir� �hc�n,�5 (Not Kudy)",Glue,4
"i limbo �t,r tie",limbo tie,1
a 1
