HURST-EULES,HURST,1
gEDFOR j INDEPENDENT SCH,INDEPENDENT SCH,1
APPROVED LIST OF SCHOOL SUPPLIESS O DISTRICT,APPROVED DISTRICT,1
2017-2018
KINDERGAR I'EN
REOUIRED SUPPLIES
Binder,Binder,1
Composition Notebook,Composition Notebook,1
Construction Paper,Construction Paper,1
Construction Paper,Construction Paper,1
Crayons,Crayons,Multiple
Facial Tissues,Facial Tissues,Multiple
Glue,Glue,1
Glue Sticks,Glue Sticks,Multiple
Markers,Markers,Multiple
Pencils,Pencils,Multiple
Scissors,Scissors,Multiple
S tral Notebooks,Notebooks,Multiple
ZION Bags,ZION Bags,Multiple
Zivner School Bag,Bag,1
OTY
One
One
One Package,One,1
One Package,One,1
Two Boxes,Two,Multiple
Two Boxes,Two,Multiple
One Bottle,One,1
Six
CV. Box
One
Four
One Box,One,1
One,One,1
DESCRIPTION,DESCRIPTION,1
"3 -ring, 1'h"" spine, flexible or hardback",ring spine flexible hardback,3
Wide -ruled,Wide ruled,1
"Assorted colors, 9"" x 12"" (Boys bring)",Assorted colors,12
"Manila, 12"" x 18"" (Girls bring)",Manila,18
24 count (Crayola)
"White washable, large size",White washable large size,1
"Washable, 8 count, classic colors (Crayola)",Washable classic colors,Multiple
"#2 size, regular",size regular,2
"Metal, blunt tip",Metal blunt tip,1
(left handed scissors if child is left handed)
"70 count, wide -ruled, 8""x 101"" Solid Color",wide ruled 101 Solid Color,70
Gallon (Boys bring)
or Quart size (girls bring)
(no snack size),snack size,1
Heavy duty,Heavy duty,1
MOOSE Assignment/Communication Notebooks are available on all campuses.
PLEASE PLACE YOUR CHILD'S NAME
ON EACH ITEM BROUGHT TO SCHOOL,EACH ITEM BROUGHT,1
firs,firs,Multiple
