I •sk Al MI 12:38 PM
•••o° MetropCS LTF 9:35 PM *. 70% INL.
eastviii idsorr+ rda scgoo s.com
"N.' - "" • 'OL DISTRICT SUPPLY LIS""I",DISTRICT,1
1 of 1 (-5
students provide the following supplies:
"4'"" Grade"
please) Backpack,Backpack,1
led 7- Marble Composition books,led Marble Composition books,Multiple
minimum 100 pages,minimum 100 pages,Multiple
6 -Pocket folders (no fasteners),Pocket folders,6
Colored pencils,Colored pencils,Multiple
Crayons,Crayons,Multiple
Dry Erase markers,Dry Erase markers,Multiple
Highlighters,Highlighters,Multiple
5 -Large glue sticks,Large glue sticks,5
Pencils (replenished when r.:cded),Pencils,Multiple
please) Markers (optional),please Markers,Multiple
le i fuge pencil pouch/rate,pencil pouch rate,1
5* Grade
Backpack,Backpack,1
5 -Marble Composition books,Marble Composition books,5
(minimum 100 pages),minimum 100 pages,Multiple
3 -Spiral notebooks wide ruled,Spiral notebooks wide ruled,3
1 subject,subject,1
6 -Pocket folders,Pocket folders,6
5 -Large glue sticks,Large glue sticks,5
Pens,Pens,Multiple
Pencils (replenished when needed),Pencils,Multiple
Colored pencils,Colored pencils,Multiple
Dry Erase markers,Dry Erase markers,Multiple
Markers (optional),Markers,Multiple
Highlighters,Highlighters,Multiple
Large pencil pouch/case,Large pencil pouch case,1
• ► • ► • ►
