• 1 Three/four-inch regular 3 -ring,Three four inch regular ring,1
binder or zippered binder with,binder zippered binder,1
diviuC13-
• 2-3 Packs of loose leaf/filler paper,loose leaf filler paper,2
for your binder
• 1 Three-ring pencil pouch to be,Three ring pencil pouch,1
kept in binder with the following,kept binder,Multiple
supplies:
o Pencils,Pencils,Multiple
o Black or blue pens,Black pens,Multiple
o Colored pencils,Colored pencils,Multiple
o 2 Highlighters,Highlighters,Multiple
",,{ o 1 - - 3 iji ,`"
In • d ^ x CM
• 2 One -subject spiral notebooks,One subject spiral notebooks,2
• 1 Five -subject spiral notebook,Five subject spiral notebook,1
(Civics)
• 1 Pack of white copy paper,Pack copy paper,1
(Homeroom),Homeroom,1
• 4 Boxes of tissues (Homeroom),tissues,4
• 1 bottle of hand sanitizer,hand sanitizer,1
Supplies for Spanish Classes
• Ruler,Ruler,1
• 1 Cui i :V...: euuu vu
NM�VJ
•
Supplies for Geometry & Algebra
"• Graphing Calculator (TI -83, TI -83"
"Plus, TI -84, or TI -84 Plus Edition)",Plus Plus Edition,1
• 4 — 8 AAA Batteries,AAA Batteries,4
• Compass,Compass,1
